# mfp(m) k_l(Wm-1K-1)
1.915394168101445241e-09 6.278906304901202273e-03
1.915972726810901012e-09 6.279333370672281721e-03
1.916265345361968741e-09 6.285757127693118555e-03
1.916880844778468668e-09 6.292216824019805296e-03
1.917598374816686824e-09 6.294544988603338956e-03
1.917688103559961228e-09 6.294635302308092435e-03
1.917900801445820319e-09 6.301405083463438792e-03
1.918937383776098837e-09 6.309894599849026273e-03
1.919095613798766793e-09 6.312410631080287056e-03
1.919127478313378020e-09 6.319347094363908512e-03
1.919442277366777603e-09 6.321598538946023547e-03
1.919951635620565078e-09 6.324674276391993241e-03
1.920233572767453587e-09 6.325469248915842162e-03
1.920549749584516974e-09 6.328248350354488336e-03
1.921580504270362564e-09 6.333776244983990722e-03
1.921835119301904881e-09 6.336561727808057848e-03
1.921918822097931900e-09 6.339380848515916746e-03
1.922098750602037586e-09 6.341955835316529302e-03
1.922473812681559585e-09 6.343197111634297364e-03
1.922563296251748353e-09 6.346477737526508289e-03
1.922999014736298475e-09 6.349748548443412757e-03
1.923362984808495513e-09 6.358216831434128011e-03
1.924231725109294769e-09 6.358851784934374009e-03
1.924309086415822503e-09 6.361192454261553608e-03
1.924560816050327712e-09 6.367381381965894760e-03
1.924695917253665452e-09 6.370507353301627616e-03
1.925201754278190608e-09 6.376122963844537729e-03
1.925253150598114362e-09 6.381901771474420525e-03
1.925543324865678458e-09 6.392182021209187777e-03
1.925703102459233846e-09 6.395443689762790075e-03
1.925923065646142839e-09 6.400241713820572186e-03
1.926130288552865815e-09 6.405013838595702627e-03
1.926221509112184048e-09 6.406008975036505890e-03
1.926283631463277054e-09 6.408557699009455842e-03
1.927101930588432516e-09 6.411215597201849227e-03
1.927474535562894548e-09 6.412633584111072059e-03
1.927858919485434667e-09 6.414827162155045150e-03
1.928232947558878528e-09 6.417070519451889034e-03
1.928309986597580000e-09 6.427124114400899549e-03
1.928567267761705643e-09 6.429608041206065321e-03
1.928827137631472050e-09 6.431470482747571847e-03
1.930553183092062566e-09 6.434558739919410408e-03
1.930783598991348095e-09 6.437301115286867166e-03
1.930792265197686413e-09 6.443030493283232601e-03
1.931903478306129848e-09 6.445750832157388227e-03
1.932105773609602198e-09 6.449932760174555482e-03
1.932887306303825057e-09 6.451315010791623672e-03
1.932912631558077845e-09 6.452204614846746879e-03
1.933317802678803135e-09 6.458027340188322689e-03
1.933592974134357822e-09 6.461380616360528663e-03
1.933624252901601832e-09 6.462619313449831371e-03
1.934061295272884731e-09 6.463833398993510532e-03
1.934869149171854995e-09 6.470979575909817198e-03
1.935266475471266085e-09 6.473811670411775028e-03
1.935340743887190167e-09 6.476342059393215556e-03
1.935487869242201773e-09 6.479517773746516253e-03
1.935882728458822415e-09 6.479732932514924854e-03
1.936133547891272091e-09 6.481758918951016635e-03
1.936266413540643119e-09 6.488630427856997666e-03
1.936454593711222170e-09 6.491359024812246373e-03
1.937284741365407366e-09 6.494667791901113235e-03
1.937922779542236017e-09 6.496897572780235310e-03
1.938092605143948242e-09 6.499762978424299120e-03
1.938190061314139939e-09 6.506793692638588276e-03
1.938692233876119402e-09 6.507176527452175618e-03
1.939614549322333822e-09 6.512066877648490723e-03
1.939732606925976530e-09 6.513565845351566332e-03
1.940484154344702457e-09 6.516512758322052200e-03
1.940688842680166150e-09 6.516874556604487952e-03
1.942086832288242140e-09 6.519643334257704294e-03
1.942642518024399752e-09 6.523037217582947946e-03
1.942981059848854262e-09 6.527080443489905598e-03
1.943070989633638457e-09 6.527695614975546207e-03
1.943237936442492979e-09 6.533563234328166290e-03
1.943252226614017322e-09 6.535883910150798622e-03
1.943852968634105460e-09 6.538677342145703814e-03
1.945577242418501912e-09 6.541411356617432213e-03
1.946321499232075317e-09 6.543621692429934904e-03
1.946328293206115525e-09 6.546083560978958882e-03
1.946338458434768196e-09 6.552404677300665593e-03
1.946700492015742600e-09 6.555165598771009287e-03
1.947037038659329214e-09 6.559120109696161757e-03
1.947225999137385527e-09 6.573497207152230459e-03
1.947300030012476381e-09 6.578535617048793076e-03
1.947371142346316604e-09 6.581065948915879558e-03
1.947378391436550108e-09 6.587858902620423972e-03
1.948300709912707673e-09 6.590794829196182716e-03
1.948696917300594125e-09 6.594312335749183407e-03
1.948707897052184038e-09 6.597032489170305027e-03
1.950088905793859933e-09 6.604087125710073232e-03
1.950192710508856428e-09 6.606878394981178029e-03
1.950270550505647544e-09 6.608520523790625996e-03
1.950699634370692594e-09 6.612766490776110680e-03
1.950858358815185530e-09 6.615762264701886136e-03
1.950956871250252029e-09 6.622221155702963727e-03
1.951031335847511352e-09 6.624653308684804592e-03
1.951525328853410895e-09 6.626214230558535867e-03
1.951773486258451788e-09 6.628750666840309627e-03
1.952059727690898246e-09 6.629751396111438488e-03
1.952193191411278900e-09 6.644047083021176019e-03
1.953268138158959625e-09 6.648300385286162566e-03
1.953476163691636366e-09 6.651199838736977440e-03
1.953688456007102680e-09 6.657200839259829438e-03
1.954572554573308508e-09 6.661454994335696926e-03
1.954630226831049455e-09 6.663887710341688531e-03
1.955098503652266211e-09 6.667728505355331736e-03
1.955649587201142991e-09 6.670318143181802953e-03
1.955832999864095034e-09 6.673325437210847304e-03
1.957129045853151218e-09 6.674275285914309068e-03
1.957211400901734544e-09 6.677140362768441834e-03
1.957261411556491899e-09 6.686270375297194597e-03
1.957382589522501177e-09 6.694983537742282831e-03
1.957638589475539367e-09 6.697110628274030066e-03
1.958885877910202106e-09 6.699802964770628332e-03
1.959869440540146627e-09 6.702816702473911835e-03
1.959905476498145594e-09 6.703840063036963642e-03
1.960376405558393048e-09 6.709513086417821966e-03
1.960647445599204610e-09 6.714609846626164863e-03
1.960997137449324711e-09 6.719162827408749900e-03
1.961917554862767169e-09 6.722757140039124606e-03
1.962034959882937674e-09 6.725632941029686951e-03
1.962178345113678512e-09 6.728168596279542751e-03
1.962841998774831396e-09 6.742585233504566969e-03
1.963306034668201451e-09 6.743896655236323624e-03
1.963359824241788132e-09 6.747107446051668275e-03
1.963913675254616560e-09 6.750415139947867592e-03
1.964240506191240489e-09 6.757208144506759648e-03
1.964405567449058284e-09 6.759945794764278537e-03
1.965075128038976472e-09 6.760367101680068644e-03
1.965112263539677674e-09 6.763042147008411012e-03
1.966565176738999044e-09 6.766034699398828546e-03
1.966650764302376574e-09 6.772041899050562641e-03
1.968081427925870310e-09 6.773076374288710538e-03
1.969002025115294862e-09 6.773489026906145440e-03
1.969073393202180047e-09 6.776758640804108474e-03
1.969120362584734140e-09 6.779448067382887883e-03
1.969561602074771701e-09 6.794346609683589791e-03
1.969634466931598963e-09 6.798588784630330700e-03
1.969656723947419485e-09 6.805586719239483696e-03
1.969785983867744301e-09 6.811616511681948920e-03
1.970658493035161818e-09 6.812966470600306280e-03
1.971905262073160749e-09 6.815358640498899237e-03
1.972015732324162230e-09 6.818454957051864676e-03
1.972720789000301969e-09 6.819858440376241372e-03
1.974910304552639809e-09 6.820397617783183729e-03
1.975493641202646011e-09 6.824734561303233762e-03
1.975692225424919490e-09 6.827387057969812843e-03
1.975854775386161233e-09 6.829796492590131836e-03
1.975883107469180122e-09 6.832449625061883317e-03
1.976454319306177390e-09 6.838724332873503953e-03
1.976737181998031806e-09 6.844307579112106354e-03
1.976922416383906188e-09 6.849381692922946324e-03
1.977426540273985543e-09 6.855792992065186386e-03
1.977464857661298246e-09 6.861474514054734762e-03
1.977532239215723948e-09 6.871680456923085975e-03
1.977569023050007656e-09 6.876925278885227290e-03
1.978086617027537614e-09 6.879576632218054044e-03
1.978215074015192575e-09 6.883290893019401724e-03
1.978245470614137507e-09 6.889339540955591486e-03
1.978888818056787402e-09 6.892220528381734317e-03
1.979519855893870064e-09 6.895128533680814319e-03
1.979840058387614798e-09 6.903705889709415948e-03
1.979899965154359251e-09 6.910929742918799079e-03
1.980107299446064097e-09 6.916976682425101698e-03
1.980674564743025500e-09 6.919743455516211457e-03
1.982135830450035653e-09 6.922623273855151374e-03
1.982511271210884970e-09 6.926141789715067887e-03
1.983991100295864545e-09 6.929073694898332456e-03
1.984208620401555005e-09 6.933234996628622436e-03
1.984640114400594404e-09 6.934170945033645006e-03
1.984729879965256257e-09 6.940685896330132769e-03
1.986581411573391673e-09 6.944099121021817152e-03
1.986718039584749022e-09 6.946710993570464655e-03
1.987432376328111228e-09 6.947946671749603842e-03
1.987613045624016931e-09 6.951614981968442381e-03
1.988358838071335499e-09 6.957298156715542234e-03
1.989087896033248296e-09 6.959883778447696970e-03
1.989585237489067861e-09 6.961874528244728182e-03
1.989938631726785596e-09 6.967150176308708164e-03
1.989961305834601606e-09 6.977378627353910366e-03
1.990060107866593176e-09 6.978646608481400490e-03
1.992074150100677194e-09 6.981707389650820481e-03
1.993177510364609023e-09 6.982968840527257158e-03
1.993684164648512687e-09 6.985925909304143734e-03
1.993996523331409272e-09 6.988272772148070543e-03
1.993998953815852425e-09 6.991705307889793490e-03
1.994196853461007878e-09 6.994521508146787740e-03
1.994435002213244616e-09 6.997052217755633970e-03
1.994526519875503057e-09 6.998532463942023704e-03
1.994586660968378943e-09 7.003545021808131599e-03
1.994753489898745234e-09 7.007166963433608502e-03
1.995995316774256557e-09 7.009703468775160991e-03
1.997069155764214043e-09 7.014812364942593116e-03
1.997979323570242665e-09 7.021916651596689374e-03
1.998033420632031656e-09 7.024449412970443750e-03
1.998228361098273517e-09 7.027458287894594764e-03
1.998334963205599740e-09 7.030046092237438905e-03
1.998523203941044155e-09 7.033130261847683577e-03
1.998525500932767258e-09 7.048105888190025689e-03
1.998903802111771182e-09 7.051406951697053276e-03
1.998967369854199743e-09 7.053320262672579943e-03
1.999073637392827922e-09 7.054932806740359282e-03
1.999947220840759122e-09 7.058004981658397466e-03
2.000047177303129593e-09 7.060584874427443605e-03
2.001084322014509969e-09 7.062095338856164486e-03
2.001384064459854972e-09 7.069127104965709438e-03
2.001744715218514411e-09 7.071133635222486002e-03
2.002300199271328393e-09 7.086544289920736900e-03
2.003961090836123956e-09 7.092877453328365334e-03
2.004344302074503891e-09 7.095597137828684592e-03
2.004604222438074392e-09 7.101474189530415648e-03
2.005762271846271976e-09 7.104512486248318846e-03
2.005796432261441754e-09 7.110776081099705152e-03
2.006491490995405559e-09 7.125958164557224563e-03
2.006701326382792987e-09 7.126899355901969262e-03
2.006852388942895075e-09 7.128059214898258000e-03
2.007465504564503088e-09 7.134543589367439535e-03
2.007516862640441355e-09 7.141389697872171233e-03
2.007854100309167763e-09 7.141487841968935726e-03
2.008967673684580192e-09 7.148204059122032807e-03
2.009374026382629190e-09 7.154917461496759432e-03
2.009536879932946494e-09 7.161173720961169949e-03
2.010887824569835890e-09 7.162328276907076186e-03
2.010987521745044639e-09 7.165293461691996796e-03
2.011157088505214710e-09 7.168474756876441929e-03
2.013204475582872215e-09 7.183986793296563700e-03
2.013205717753945192e-09 7.187113835384778895e-03
2.013733777100371012e-09 7.190277292987740966e-03
2.014009546300574109e-09 7.193005520135587090e-03
2.014475031736759420e-09 7.195561508046386702e-03
2.015092287951296530e-09 7.198725426649795790e-03
2.016084138746723937e-09 7.202186901432036832e-03
2.016516608460567225e-09 7.204987678401832477e-03
2.016652197665545701e-09 7.208464612768770985e-03
2.017217595066369589e-09 7.211532249731202396e-03
2.017377847316452027e-09 7.218452296364049822e-03
2.018266407459042848e-09 7.220161590121160385e-03
2.018500658851128488e-09 7.222818913058356126e-03
2.018580998478590047e-09 7.227063487457051870e-03
2.019542247447609865e-09 7.233992187297540177e-03
2.019854414542582077e-09 7.237173075177595442e-03
2.020086193622678010e-09 7.239825713534168462e-03
2.020316074179968191e-09 7.244877157088337391e-03
2.020713218678896213e-09 7.246805555808286808e-03
2.020729692140575895e-09 7.250121650822337858e-03
2.020987964976458026e-09 7.252775766408892447e-03
2.021026951978429350e-09 7.255864147767951411e-03
2.021136631619075761e-09 7.259455166960564025e-03
2.021583839697989437e-09 7.262665447929248994e-03
2.022448822128467545e-09 7.265427722750951618e-03
2.022918168214494454e-09 7.272030192362550008e-03
2.022942303752980431e-09 7.274797904158243449e-03
2.023605539228837082e-09 7.291475456096750164e-03
2.023671105592669287e-09 7.294016628451878599e-03
2.024344699752820556e-09 7.301812412632666290e-03
2.024433389081620050e-09 7.304769512754192423e-03
2.024821250297175005e-09 7.305967415908613122e-03
2.025527795088006573e-09 7.308804144995724103e-03
2.026148800020951356e-09 7.316224421123305142e-03
2.026198354357992562e-09 7.318394745130160466e-03
2.026523287436769240e-09 7.321106896722919845e-03
2.027186792899687300e-09 7.323548003835567317e-03
2.027550609721215030e-09 7.339223600020803630e-03
2.027690731240709087e-09 7.346335896028605324e-03
2.027788794348116530e-09 7.349338489379883370e-03
2.028659813939417976e-09 7.349636635874146409e-03
2.028791480585183090e-09 7.352328190436203253e-03
2.028916150077430798e-09 7.358692433417701045e-03
2.029751103077295808e-09 7.359939908628002937e-03
2.029909504331183778e-09 7.360404891752914645e-03
2.029964485678349635e-09 7.367793731932153860e-03
2.030542693399934508e-09 7.369678844689400189e-03
2.030555692267862575e-09 7.373180757046459387e-03
2.030567569912612587e-09 7.375353132123080128e-03
2.031568288409845650e-09 7.379847412866609099e-03
2.031806344662473077e-09 7.382870363802715961e-03
2.032568278149952588e-09 7.385852114618537793e-03
2.033256122978127881e-09 7.396118957413448138e-03
2.033979518660164249e-09 7.402874623641305524e-03
2.035852410582187850e-09 7.406004550854584922e-03
2.035861206182571660e-09 7.408786644098099179e-03
2.035890997388247108e-09 7.412047771707897838e-03
2.036108249780835367e-09 7.415071370773042118e-03
2.036367538065912629e-09 7.419638689956885129e-03
2.036423167197592468e-09 7.422854811155103587e-03
2.036725156900660749e-09 7.425946006902943604e-03
2.036967042803302580e-09 7.436407517668625761e-03
2.037719195388254697e-09 7.439321182927882518e-03
2.039370066482950729e-09 7.442333076558125052e-03
2.039988235844702572e-09 7.449031138171574064e-03
2.040083310392940064e-09 7.454887228243239732e-03
2.040186614031664821e-09 7.459572563306544890e-03
2.041427500022801317e-09 7.466117860675462736e-03
2.041594165016366619e-09 7.467650577049450913e-03
2.041911500428004855e-09 7.484704751235147016e-03
2.042300855734754814e-09 7.487537926904215546e-03
2.043470602997347226e-09 7.491652299074161823e-03
2.043970038640129235e-09 7.500003138887081401e-03
2.044070401709591328e-09 7.501841212743061427e-03
2.044255821260810322e-09 7.504507984637935961e-03
2.044275990507382683e-09 7.512348503986408452e-03
2.044461345195452733e-09 7.515595593205966901e-03
2.044699553019393327e-09 7.526033789372992867e-03
2.044830899462100306e-09 7.529220980223848801e-03
2.045212017582337718e-09 7.533020119310493423e-03
2.045497385937686413e-09 7.535593246186228673e-03
2.045563142618929139e-09 7.541044765915673118e-03
2.045919573267519189e-09 7.544125669642738445e-03
2.047712830809154017e-09 7.547445658886350710e-03
2.048315954020536768e-09 7.552343420348687705e-03
2.048570354093272446e-09 7.553544847925519438e-03
2.048769039488332142e-09 7.556262199303178349e-03
2.049400605161144794e-09 7.572509563405006514e-03
2.049450108849352130e-09 7.574971628976715984e-03
2.050692616554024469e-09 7.581534224334070433e-03
2.050925205406682222e-09 7.585244913372935112e-03
2.051362566111370080e-09 7.588054655724894848e-03
2.051815597910549524e-09 7.593434765338651429e-03
