# Frequency(THz) k_l(Wm-1K-1)
1.576879756333207183e+01 5.434773623329987657e+01
1.576880693246636156e+01 5.434774254643367897e+01
1.576898696189291904e+01 5.434775077290525047e+01
1.576903242558252671e+01 5.434775077290525047e+01
1.576906556711283969e+01 5.434779623087356981e+01
1.576921396681697018e+01 5.434783770176827744e+01
1.576925353139388797e+01 5.434783772339316243e+01
1.576929233230035443e+01 5.434783802408309583e+01
1.576942403377662671e+01 5.434783992615072634e+01
1.576948959694806440e+01 5.434785315857958921e+01
1.576950109901287611e+01 5.434787229623071880e+01
1.576973740538269020e+01 5.434787252761240239e+01
1.576985064480731857e+01 5.434787338391407729e+01
1.576986315453496701e+01 5.434790395556722586e+01
1.576987822065231271e+01 5.434792231662758155e+01
1.576989346372185352e+01 5.434794026598866878e+01
1.576989368371415168e+01 5.434794026598866878e+01
1.576991842693074730e+01 5.434797786670127806e+01
1.576994366285289750e+01 5.434799399265223485e+01
1.577005219941163006e+01 5.434799624169942689e+01
1.577019601342032296e+01 5.434802476982607544e+01
1.577031270467534441e+01 5.434803090854076402e+01
1.577041420357817891e+01 5.434803095287853125e+01
1.577047950880947269e+01 5.434803934711734996e+01
1.577061503416122257e+01 5.434808223513783787e+01
1.577069881199455104e+01 5.434808266375065244e+01
1.577075895781787196e+01 5.434812172662978469e+01
1.577120893433728455e+01 5.434814308755628076e+01
1.577163239735144451e+01 5.434815780094321980e+01
1.577165281990739842e+01 5.434819855178524506e+01
1.577185293309377201e+01 5.434819861450075962e+01
1.577187560011745404e+01 5.434823821104102848e+01
1.577189698918264504e+01 5.434824563986157386e+01
1.577200226353785517e+01 5.434825114932579737e+01
1.577204014072148475e+01 5.434825388728440743e+01
1.577211905909668310e+01 5.434828409275200300e+01
1.577216005860701564e+01 5.434828466812266612e+01
1.577223286409191516e+01 5.434828513121465932e+01
1.577232928955950086e+01 5.434830743531545494e+01
1.577257404181329115e+01 5.434833226084897007e+01
1.577270917783858373e+01 5.434834622021838868e+01
1.577280735843352488e+01 5.434835761597730652e+01
1.577285499721646111e+01 5.434836559044894955e+01
1.577291779649242187e+01 5.434840166107695580e+01
1.577292698509271496e+01 5.434841153765842847e+01
1.577300164142943650e+01 5.434841153765842847e+01
1.577306080689731971e+01 5.434842161960645512e+01
1.577320055908570140e+01 5.434843698058767103e+01
1.577325611990350573e+01 5.434846085030800822e+01
1.577328709412883256e+01 5.434846913462362750e+01
1.577355805903290964e+01 5.434850804584864647e+01
1.577367367983428714e+01 5.434851333026394116e+01
1.577369314568273673e+01 5.434851990761226403e+01
1.577385396447786903e+01 5.434852001180775716e+01
1.577385414316733048e+01 5.434856144980397374e+01
1.577397140387066621e+01 5.434857280791950984e+01
1.577398887487882106e+01 5.434857280791950984e+01
1.577418563485338154e+01 5.434857470348625696e+01
1.577428599769259066e+01 5.434860301340522426e+01
1.577429751518787526e+01 5.434863512749639369e+01
1.577486961825298728e+01 5.434865424684681301e+01
1.577506836953201663e+01 5.434865628911077806e+01
1.577524465670854426e+01 5.434865636114152210e+01
1.577546707833059081e+01 5.434866225399594697e+01
1.577551832186744818e+01 5.434870836821530560e+01
1.577553488592579001e+01 5.434870880428884732e+01
1.577570012903211705e+01 5.434874840493142045e+01
1.577587136052654593e+01 5.434877052149240484e+01
1.577598439192868085e+01 5.434892984289045614e+01
1.577607986381876870e+01 5.434893897742242785e+01
1.577625942454774055e+01 5.434898380326548306e+01
1.577659064561543723e+01 5.434900090683329665e+01
1.577672072126060421e+01 5.434901810880761275e+01
1.577679927555457695e+01 5.434904438001905902e+01
1.577685262331797311e+01 5.434907510066413749e+01
1.577718109228538346e+01 5.434907558363422453e+01
1.577720145853325917e+01 5.434908155758219550e+01
1.577733531605496431e+01 5.434908731599054477e+01
1.577743199306047650e+01 5.434912642199743971e+01
1.577761561138796509e+01 5.434914320746721472e+01
1.577770529817735579e+01 5.434915914174438001e+01
1.577774605665876173e+01 5.434917477422684584e+01
1.577796159892577244e+01 5.434920742243988911e+01
1.577800666998314938e+01 5.434920786449189478e+01
1.577800896726461310e+01 5.434923240689835211e+01
1.577805139425030312e+01 5.434923251942495881e+01
1.577807714775648762e+01 5.434923262846010772e+01
1.577812414214327674e+01 5.434923265766806111e+01
1.577823368317951847e+01 5.434923286586686686e+01
1.577847485566131525e+01 5.434923685524429970e+01
1.577853015395741387e+01 5.434923899563622740e+01
1.577861788272567800e+01 5.434924141372827222e+01
1.577884620279517414e+01 5.434927618929521742e+01
1.577897272479413715e+01 5.434927783840475968e+01
1.577921800559369991e+01 5.434930758560190611e+01
1.577924882274894181e+01 5.434930758560190611e+01
1.577930346207744350e+01 5.434930838057442770e+01
1.577939033973210847e+01 5.434933582380579509e+01
1.577947166624976028e+01 5.434933734022002483e+01
1.577955415823970853e+01 5.434933734022002483e+01
1.577957410707479546e+01 5.434933899579964134e+01
1.577966182027759245e+01 5.434935060797216977e+01
1.577978246915781391e+01 5.434936038509538747e+01
1.577981345983524974e+01 5.434939920627196841e+01
1.577997116242740461e+01 5.434941122336953612e+01
1.578003488824333544e+01 5.434941122336953612e+01
1.578005157971948869e+01 5.434941141667680853e+01
1.578007324493016128e+01 5.434941141667680853e+01
1.578010234596305494e+01 5.434942534852122975e+01
1.578028043451691431e+01 5.434942548756846747e+01
1.578050772864956919e+01 5.434959145521114721e+01
1.578052597711807792e+01 5.434960629817799571e+01
1.578058656418017236e+01 5.434961709342926639e+01
1.578062335671002003e+01 5.434961710777899668e+01
1.578076705816420322e+01 5.434964397188409180e+01
1.578077298543132123e+01 5.434964945077518905e+01
1.578081343818102056e+01 5.434965411137726221e+01
1.578086003235471324e+01 5.434965841811554554e+01
1.578094427659376997e+01 5.434966218560582973e+01
1.578110461365629824e+01 5.434966218560582973e+01
1.578116759779288358e+01 5.434966218560582973e+01
1.578116804089703962e+01 5.434966228975895319e+01
1.578128725919167508e+01 5.434967326226563955e+01
1.578133635551552061e+01 5.434967737894513817e+01
1.578143309497691682e+01 5.434970610753766351e+01
1.578148111886108396e+01 5.434970610936083091e+01
1.578152382880605664e+01 5.434972656501135191e+01
1.578158269361257560e+01 5.434972660755680351e+01
1.578175102502373051e+01 5.434972661858341780e+01
1.578184822993262593e+01 5.434974883108110788e+01
1.578192196460702057e+01 5.434976672840896583e+01
1.578193787638535461e+01 5.434978325965868606e+01
1.578213661850965721e+01 5.434982169695348375e+01
1.578214075919099102e+01 5.434982170277368141e+01
1.578214571494975438e+01 5.434984778892300028e+01
1.578224163195792151e+01 5.434984809296156527e+01
1.578225033984107917e+01 5.434986958105434951e+01
1.578228351842427202e+01 5.434986958105434951e+01
1.578239957087412293e+01 5.434987037985338532e+01
1.578240791813445298e+01 5.434990118358074085e+01
1.578276099191643489e+01 5.434990762613838911e+01
1.578289005522085553e+01 5.434991325749995639e+01
1.578294184071648054e+01 5.434991325749995639e+01
1.578296935699323633e+01 5.434991325749995639e+01
1.578321185609443944e+01 5.434993237445108605e+01
1.578326377447591433e+01 5.434993248124094833e+01
1.578357695933939198e+01 5.434997419633328519e+01
1.578365312564534939e+01 5.434997422239741383e+01
1.578366448427655477e+01 5.434998799472477771e+01
1.578370692422408794e+01 5.434998810649445034e+01
1.578372892527760918e+01 5.434998812330675122e+01
1.578376938187728840e+01 5.434998846696644392e+01
1.578377751853258637e+01 5.434998851699694455e+01
1.578377912144949313e+01 5.435001455134388948e+01
1.578379018931699207e+01 5.435001455134388948e+01
1.578392034226724050e+01 5.435001455134388948e+01
1.578392219266113194e+01 5.435005070724260179e+01
1.578396984920402346e+01 5.435005994929691298e+01
1.578398050896222671e+01 5.435007074450380316e+01
1.578415402304489490e+01 5.435007890603431946e+01
1.578420583752523498e+01 5.435009185745194316e+01
1.578427577958443884e+01 5.435009186070258380e+01
1.578431429312922951e+01 5.435009810570539202e+01
1.578435508878323645e+01 5.435010569669762504e+01
1.578446062662925620e+01 5.435010671438622154e+01
1.578468921761015054e+01 5.435015048599417753e+01
1.578486490128075737e+01 5.435015049247608943e+01
1.578492418887979198e+01 5.435017701104829513e+01
1.578498895324591800e+01 5.435017701104829513e+01
1.578502820488496816e+01 5.435018266156561850e+01
1.578504917517184047e+01 5.435019872265609564e+01
1.578525120661426406e+01 5.435020572290461871e+01
1.578537025749194633e+01 5.435020573649985920e+01
1.578551882738688938e+01 5.435020584338838745e+01
1.578555712798940114e+01 5.435023836391808061e+01
1.578579872268420914e+01 5.435026776587359620e+01
1.578586950872680106e+01 5.435028892610952767e+01
1.578591463249626159e+01 5.435028936812955180e+01
1.578592141076131661e+01 5.435031379248897565e+01
1.578595070989089422e+01 5.435032126300796307e+01
1.578600873470883137e+01 5.435034685959483625e+01
1.578602422053014820e+01 5.435038515421082650e+01
1.578620479765168838e+01 5.435038517610415454e+01
1.578623062279910982e+01 5.435038523046415548e+01
1.578648157645392658e+01 5.435038525441823509e+01
1.578653976123001001e+01 5.435040981477890654e+01
1.578659469954123473e+01 5.435040981477890654e+01
1.578662456007980452e+01 5.435044473606912874e+01
1.578668531739761249e+01 5.435047113785409323e+01
1.578670419126260427e+01 5.435050992237984957e+01
1.578682772866494588e+01 5.435051914681640994e+01
1.578687460615947735e+01 5.435052218955385683e+01
1.578698187316430790e+01 5.435053747779893740e+01
1.578708049379773293e+01 5.435055558185507607e+01
1.578723938495462065e+01 5.435055569210940973e+01
1.578725630905312549e+01 5.435055572306391980e+01
1.578735370595956944e+01 5.435056240269199890e+01
1.578743147100220590e+01 5.435057523040224936e+01
1.578758513245432837e+01 5.435059052118929657e+01
1.578763810609726015e+01 5.435060287760160236e+01
1.578770568784826445e+01 5.435061382422045284e+01
1.578773559824613137e+01 5.435063611737353995e+01
1.578786529431243757e+01 5.435067088176814565e+01
1.578789548525523401e+01 5.435068625069737180e+01
1.578810501950995793e+01 5.435068626877368558e+01
1.578862479792777584e+01 5.435069909431311430e+01
1.578867153538863199e+01 5.435071210483624071e+01
1.578871063735843450e+01 5.435071214642713500e+01
1.578882839101998847e+01 5.435071221526145280e+01
1.578885887178674530e+01 5.435071975766479113e+01
1.578894365143078282e+01 5.435072356062689636e+01
1.578895942082007942e+01 5.435074708302797575e+01
1.578913409961948844e+01 5.435074743037719713e+01
1.578925091151556437e+01 5.435074748640270315e+01
1.578940182846915619e+01 5.435076196060187925e+01
1.578944571241138028e+01 5.435076686193181672e+01
1.578952770363022573e+01 5.435076687169087251e+01
1.578959714926568303e+01 5.435080523165606081e+01
1.578966908528209245e+01 5.435081570029296927e+01
1.578967632413078981e+01 5.435083840429582835e+01
1.578973198168334946e+01 5.435083840429582835e+01
1.578978517784446289e+01 5.435083844861000557e+01
1.579013924900450583e+01 5.435087869953593298e+01
1.579014628200766523e+01 5.435088215322961247e+01
1.579027890656679034e+01 5.435088237474680994e+01
1.579031980524105094e+01 5.435088242950762805e+01
1.579034447098647931e+01 5.435088243952378662e+01
1.579047617495942646e+01 5.435090433022033096e+01
1.579068184960216570e+01 5.435094092548126099e+01
1.579069905798799134e+01 5.435094607154776725e+01
1.579076780060454510e+01 5.435097279543830240e+01
1.579078653724475600e+01 5.435100199792032782e+01
1.579090438089717985e+01 5.435100260582459697e+01
1.579095043111321139e+01 5.435102380127935362e+01
1.579095788972998626e+01 5.435103860560262490e+01
1.579098144486738242e+01 5.435103917829591325e+01
1.579111216544981389e+01 5.435104484037262296e+01
1.579113434913203307e+01 5.435107151559550687e+01
1.579115968384418700e+01 5.435109114714263967e+01
1.579126743932998345e+01 5.435113258044200535e+01
1.579140301369296751e+01 5.435113880074701598e+01
1.579147741523984472e+01 5.435115144473694926e+01
1.579152430305714994e+01 5.435117017799471739e+01
1.579159819372688389e+01 5.435117017799471739e+01
1.579165875793379570e+01 5.435117084417847622e+01
1.579167231692908224e+01 5.435117086519996832e+01
1.579171369798866564e+01 5.435117100293177828e+01
1.579174542783743362e+01 5.435118412959569412e+01
1.579192937871257563e+01 5.435136081415980414e+01
1.579205741748758030e+01 5.435138273565414835e+01
1.579207029241697491e+01 5.435141113172633709e+01
1.579211647951037811e+01 5.435141700931427522e+01
1.579212625940443360e+01 5.435145034618933124e+01
1.579224232710687481e+01 5.435145034618933124e+01
1.579227801031415801e+01 5.435145039272887146e+01
1.579241291966953931e+01 5.435145042739786447e+01
1.579255279242632071e+01 5.435148963857675852e+01
1.579255492759792290e+01 5.435152861450680462e+01
1.579257059807591013e+01 5.435153126987911776e+01
1.579259175423272232e+01 5.435153126987911776e+01
1.579263150708466057e+01 5.435153224047559917e+01
1.579281330859642019e+01 5.435153236346321393e+01
1.579283270336781619e+01 5.435157400674850692e+01
1.579288537922855618e+01 5.435157401751340700e+01
1.579293195421877982e+01 5.435161401896587563e+01
1.579305529303803901e+01 5.435162720043346951e+01
1.579341433673103090e+01 5.435162743561421905e+01
1.579346150902756740e+01 5.435166070663139237e+01
1.579351868983401808e+01 5.435169471658229412e+01
1.579360481180171405e+01 5.435169581635040004e+01
1.579370704942783199e+01 5.435170065472999568e+01
1.579377066665605511e+01 5.435170098298452501e+01
1.579381509954215979e+01 5.435171141119306526e+01
1.579385808367502619e+01 5.435174923692773774e+01
1.579386336663293555e+01 5.435174925786560607e+01
1.579387585490229107e+01 5.435176310927822385e+01
1.579399550935364260e+01 5.435176421484890597e+01
1.579405939317773644e+01 5.435180123630596682e+01
1.579406924991966044e+01 5.435180444390099552e+01
1.579415776890344247e+01 5.435182000288125437e+01
1.579417488863671259e+01 5.435182000843984440e+01
1.579421757297105167e+01 5.435182014709928211e+01
1.579432370077186754e+01 5.435184604579053058e+01
1.579444497468673525e+01 5.435188643129435349e+01
1.579480623865825528e+01 5.435188643129435349e+01
1.579487089748751139e+01 5.435188647828477571e+01
1.579497494706288485e+01 5.435190709266187525e+01
1.579499543791910909e+01 5.435191072369000409e+01
1.579509707265700413e+01 5.435191662344106334e+01
1.579523709849539870e+01 5.435191921368076606e+01
1.579530478734044507e+01 5.435192240744348879e+01
1.579533351873806168e+01 5.435192403765526592e+01
1.579535030898625614e+01 5.435192438149514516e+01
1.579535342341578819e+01 5.435192618434449230e+01
1.579553926072719428e+01 5.435195638849622668e+01
1.579560538411634596e+01 5.435195648974711702e+01
1.579560781569555061e+01 5.435198256880389067e+01
1.579569176953643961e+01 5.435198256880389067e+01
1.579608147731937073e+01 5.435198265784500649e+01
1.579614275355692676e+01 5.435199080319506493e+01
1.579622131309389843e+01 5.435199398408294513e+01
1.579623436416142823e+01 5.435200693037730701e+01
1.579632960026852118e+01 5.435204706579762046e+01
1.579639441245581999e+01 5.435204706579762046e+01
1.579654330438234666e+01 5.435205481762914559e+01
1.579657928951219681e+01 5.435205973253772527e+01
1.579672826449134071e+01 5.435208831624289871e+01
1.579702708187618043e+01 5.435211731754310449e+01
1.579711112619582281e+01 5.435211738663497272e+01
1.579723831565308600e+01 5.435211750333588299e+01
1.579736104175297129e+01 5.435213438804360209e+01
1.579742376115092917e+01 5.435213939593852217e+01
1.579754978496502993e+01 5.435214008143246645e+01
1.579762005887169529e+01 5.435214061548594344e+01
1.579765018902888940e+01 5.435214064125595712e+01
1.579776389032407025e+01 5.435214081415433895e+01
1.579777304775419111e+01 5.435215766825676553e+01
1.579795800550088636e+01 5.435216003902350934e+01
1.579799764152979158e+01 5.435218646875330961e+01
1.579819715662805102e+01 5.435218656638364365e+01
1.579823009768058029e+01 5.435219646092662771e+01
1.579835676027738600e+01 5.435219649756533755e+01
1.579863175879912340e+01 5.435221442438783868e+01
1.579877546340554950e+01 5.435224239237300026e+01
1.579878646713378920e+01 5.435224240372308913e+01
1.579888122639770920e+01 5.435225930399621319e+01
1.579895953687746868e+01 5.435225949719557548e+01
1.579948771446453115e+01 5.435229856050018782e+01
1.579950741141488635e+01 5.435230203265597737e+01
1.579955809560638080e+01 5.435233870596412231e+01
1.579958552419167539e+01 5.435235402833321672e+01
1.579962653504554027e+01 5.435238282895927853e+01
1.579963138664608557e+01 5.435238500271191242e+01
1.579971891759155866e+01 5.435238521496736297e+01
1.579979337669522366e+01 5.435241740574370795e+01
1.579979340025509060e+01 5.435242388849133022e+01
1.579983823961904399e+01 5.435243606569911634e+01
1.579991900028618268e+01 5.435243619119236769e+01
1.579992255335741014e+01 5.435250309212999298e+01
1.580014392477285767e+01 5.435251213478372279e+01
1.580022088078774445e+01 5.435253648402689919e+01
1.580038083863878917e+01 5.435253648402689919e+01
1.580061129768967731e+01 5.435255253740292858e+01
1.580069847297793473e+01 5.435255257988850275e+01
1.580076478487846892e+01 5.435257021434278357e+01
1.580081200450854340e+01 5.435257357946534285e+01
1.580096714843450023e+01 5.435257605135629433e+01
1.580104281630425689e+01 5.435257822159392305e+01
1.580106669829767085e+01 5.435258330232375812e+01
1.580106920528829129e+01 5.435261294287111866e+01
1.580107927631341447e+01 5.435261781692567240e+01
1.580110553698504461e+01 5.435261784360402260e+01
1.580157714648513512e+01 5.435263293627895109e+01
1.580160754920032851e+01 5.435265465528460993e+01
1.580162394770604273e+01 5.435268458127698210e+01
1.580164014065717204e+01 5.435268813139542488e+01
1.580172831257646493e+01 5.435268844600803817e+01
1.580187946044916636e+01 5.435270633629345127e+01
1.580200181754239885e+01 5.435270633629345127e+01
1.580201261418431535e+01 5.435272241979041041e+01
1.580204473764114681e+01 5.435272496164662215e+01
1.580205382399498149e+01 5.435274063739591810e+01
1.580206989299575504e+01 5.435276990969490640e+01
1.580209429341064009e+01 5.435278756591584681e+01
1.580211120353864196e+01 5.435281497301742348e+01
1.580215932720442673e+01 5.435283707216894555e+01
1.580221314534217036e+01 5.435283707351466376e+01
1.580242639988035158e+01 5.435283719404003477e+01
1.580248630716373626e+01 5.435283719457539320e+01
1.580252362351790651e+01 5.435283722480638602e+01
1.580261585403518865e+01 5.435285745444033267e+01
1.580265146919314745e+01 5.435287866653654021e+01
1.580274648990097397e+01 5.435291182719122105e+01
1.580294512170562626e+01 5.435293558884129794e+01
1.580312204850476121e+01 5.435293559577719691e+01
1.580331469895166130e+01 5.435309174104813934e+01
1.580332590432209372e+01 5.435309210200747287e+01
1.580339647525654989e+01 5.435312852011465878e+01
1.580355989915725878e+01 5.435314252718558237e+01
1.580360479504551918e+01 5.435316047101766657e+01
1.580368902699609279e+01 5.435316047239954429e+01
1.580370616228804614e+01 5.435316559598948061e+01
1.580373964921111885e+01 5.435319445739931155e+01
1.580381725175833729e+01 5.435319587834015209e+01
1.580392426540005957e+01 5.435319587865612334e+01
1.580412168681390206e+01 5.435319596167143175e+01
1.580415641650916925e+01 5.435323701244640660e+01
1.580442201199522856e+01 5.435325408827782212e+01
1.580443776731043570e+01 5.435327919443464850e+01
1.580445985904724182e+01 5.435327919986637113e+01
1.580446821650290445e+01 5.435329437327600033e+01
1.580469063871917790e+01 5.435329439735421175e+01
1.580485301992491465e+01 5.435331284211495273e+01
1.580495690680129073e+01 5.435335112831064919e+01
1.580504666795252611e+01 5.435337637468035155e+01
1.580504876244249246e+01 5.435338278627416742e+01
1.580534983235842539e+01 5.435338531183380439e+01
1.580551109804867238e+01 5.435338531183380439e+01
1.580559885483268800e+01 5.435338550076387776e+01
1.580561645071921717e+01 5.435342158181030214e+01
1.580571216139443713e+01 5.435342268685453604e+01
1.580578731022078465e+01 5.435359848448724307e+01
1.580583391008668848e+01 5.435361799618456757e+01
1.580584059940806085e+01 5.435361980216197964e+01
1.580586263957595072e+01 5.435361982230536881e+01
1.580598123805328825e+01 5.435362557052959431e+01
1.580618741408211037e+01 5.435380413244555342e+01
1.580622858232135997e+01 5.435380416866930631e+01
1.580632481824605762e+01 5.435380528970618741e+01
1.580638403023806760e+01 5.435381091232743245e+01
1.580647563988746285e+01 5.435382921790780841e+01
1.580649088197690588e+01 5.435382929409018260e+01
1.580663534668989989e+01 5.435385774460560526e+01
1.580669820114440682e+01 5.435385775449634593e+01
1.580691134503870998e+01 5.435385778732205608e+01
1.580691882385770164e+01 5.435387294098007516e+01
1.580693445407431774e+01 5.435387342594594173e+01
1.580695951241361286e+01 5.435388891899158637e+01
1.580705730542804055e+01 5.435390640859483113e+01
1.580731901560063513e+01 5.435392117873223583e+01
1.580732701958264386e+01 5.435396008172493509e+01
1.580736488397244877e+01 5.435404173511072656e+01
1.580760962651809187e+01 5.435407812724051979e+01
1.580786554162057911e+01 5.435407815474625437e+01
1.580820667524235290e+01 5.435407819990901856e+01
1.580840143874540615e+01 5.435407972762884299e+01
1.580840838827428740e+01 5.435409531259412574e+01
1.580849890626957155e+01 5.435409971889629333e+01
1.580878827634229111e+01 5.435409971889629333e+01
1.580879089795282511e+01 5.435413390113464516e+01
1.580879370955661756e+01 5.435414195938692927e+01
1.580888184079435632e+01 5.435414197366640110e+01
1.580890261671430252e+01 5.435414198083733339e+01
1.580892913292450075e+01 5.435415607230697788e+01
1.580896084039088478e+01 5.435418140382748220e+01
1.580905852893431884e+01 5.435418810062168404e+01
1.580913545099208939e+01 5.435419156560077170e+01
1.580914130967914488e+01 5.435420687783653193e+01
1.580922777148979819e+01 5.435420968059634816e+01
1.580954966475777823e+01 5.435423019318379545e+01
1.580963800634317451e+01 5.435423020523666082e+01
1.580966704225360431e+01 5.435423020523666082e+01
1.580968428767848444e+01 5.435425918516703092e+01
1.580971403667352959e+01 5.435429131960243865e+01
1.580989355231625737e+01 5.435431028053088909e+01
1.581010374881851277e+01 5.435431486150381630e+01
1.581010877602851750e+01 5.435431492841583179e+01
1.581012595622738637e+01 5.435431492841583179e+01
1.581015605128030010e+01 5.435432140576825333e+01
1.581030271416784494e+01 5.435432140576825333e+01
1.581034166473454405e+01 5.435432140576825333e+01
1.581080626318137838e+01 5.435433035135773139e+01
1.581082987930173545e+01 5.435435209364130316e+01
1.581090883432099936e+01 5.435435209364130316e+01
1.581107384471032340e+01 5.435435222335377858e+01
1.581107672232812789e+01 5.435438148240888268e+01
1.581115369909975854e+01 5.435439127553967609e+01
1.581131030252173986e+01 5.435440121946786718e+01
1.581135039336987091e+01 5.435443044404176050e+01
1.581139022594904020e+01 5.435446413766879914e+01
1.581139731503692936e+01 5.435446413766879914e+01
1.581144202424450818e+01 5.435447078207236160e+01
1.581147554155770507e+01 5.435450776634705505e+01
1.581151911780982466e+01 5.435451191391865677e+01
1.581160987241891647e+01 5.435454715717127527e+01
1.581163163430371554e+01 5.435454717111328193e+01
1.581163272071265347e+01 5.435456988064068895e+01
1.581166812484583950e+01 5.435457535832875919e+01
1.581179546270815273e+01 5.435457535832875919e+01
1.581196614919446830e+01 5.435457535832875919e+01
1.581207017423339956e+01 5.435459414914545562e+01
1.581216100340755837e+01 5.435459672969061273e+01
1.581218921525204024e+01 5.435463671154906962e+01
1.581236718126226037e+01 5.435467692777919524e+01
1.581239085508014597e+01 5.435468140687962801e+01
1.581242359977487055e+01 5.435468140687962801e+01
1.581248164130182232e+01 5.435468299380422508e+01
1.581249291286632896e+01 5.435468379308399278e+01
1.581249773949320669e+01 5.435470086196816197e+01
1.581267674758640673e+01 5.435470101128125719e+01
1.581276856322235602e+01 5.435473059135034646e+01
1.581294306119517579e+01 5.435476114855549667e+01
1.581313199628051436e+01 5.435477047963611597e+01
1.581327823812454803e+01 5.435479836428087452e+01
1.581347808830398449e+01 5.435480020309261562e+01
1.581348667978836176e+01 5.435482017213477235e+01
1.581349115219319224e+01 5.435482475154136495e+01
1.581349834173871471e+01 5.435482475154136495e+01
1.581354070435158299e+01 5.435484038411249230e+01
1.581354366143345658e+01 5.435485316227072872e+01
1.581361918269151978e+01 5.435485997222682641e+01
1.581372348797244953e+01 5.435487137568273397e+01
1.581378474900391140e+01 5.435489449002224660e+01
1.581383988305366728e+01 5.435489454746890914e+01
1.581386166554570849e+01 5.435493423948582858e+01
1.581407649945375660e+01 5.435495344626901471e+01
1.581432568595812249e+01 5.435496873882506463e+01
1.581443778378323728e+01 5.435498534491595279e+01
1.581460345092696684e+01 5.435502226480099353e+01
1.581481836429136045e+01 5.435502272022222314e+01
1.581498524122926952e+01 5.435502299450308072e+01
1.581502979019666988e+01 5.435503874164329119e+01
1.581506605035691670e+01 5.435504621354044730e+01
1.581513681004595284e+01 5.435504718218913212e+01
1.581513913695277651e+01 5.435504868115683763e+01
1.581529769765011473e+01 5.435505506059287484e+01
1.581536479086972946e+01 5.435506564439521782e+01
1.581543526922060039e+01 5.435506800278785988e+01
1.581558338432400745e+01 5.435510563918082028e+01
1.581582349155539902e+01 5.435510578172367246e+01
1.581601655417252594e+01 5.435519556418000064e+01
1.581606347592977535e+01 5.435522974578393018e+01
1.581622712239411044e+01 5.435523009978674480e+01
1.581624422356942183e+01 5.435526881779151154e+01
1.581628208656349699e+01 5.435530064628500213e+01
1.581638315447547427e+01 5.435530064628500213e+01
1.581640530782383358e+01 5.435531219974374295e+01
1.581644540245238240e+01 5.435532766046953412e+01
1.581644871808780373e+01 5.435533129108386419e+01
1.581645434510702053e+01 5.435536041310717081e+01
1.581646370594509321e+01 5.435537238234706336e+01
1.581648630489766916e+01 5.435537578089401478e+01
1.581664370265684028e+01 5.435539050845572717e+01
1.581681781493170469e+01 5.435541704882822245e+01
1.581699892992689627e+01 5.435542413804373751e+01
1.581706998331094738e+01 5.435545960407413446e+01
1.581713596824030077e+01 5.435545960407413446e+01
1.581725047891947966e+01 5.435546687086747397e+01
1.581731242356493894e+01 5.435546954891928095e+01
1.581736192358731330e+01 5.435547126352201275e+01
1.581744006305873995e+01 5.435547167585131945e+01
1.581745249628599304e+01 5.435547284430803217e+01
1.581747442058915354e+01 5.435547295591275940e+01
1.581749609231464326e+01 5.435549022209455927e+01
1.581749878368596640e+01 5.435552623866618660e+01
1.581752222090687532e+01 5.435552623866618660e+01
1.581763721335078365e+01 5.435552623866618660e+01
1.581771972801015025e+01 5.435555481036177383e+01
1.581792280355193014e+01 5.435556418233446863e+01
1.581803252525752512e+01 5.435557057342995080e+01
1.581812496068592999e+01 5.435557301975448041e+01
1.581816624238186542e+01 5.435558256198277149e+01
1.581822447103365548e+01 5.435561236569395760e+01
1.581834578862253871e+01 5.435561238350378233e+01
1.581846296372384586e+01 5.435562006966384985e+01
1.581854391313445696e+01 5.435563165338709979e+01
1.581860183028997469e+01 5.435563517190296068e+01
1.581881899947531167e+01 5.435567339690083344e+01
1.581882368552137130e+01 5.435567593183882451e+01
1.581893270809627872e+01 5.435567593183882451e+01
1.581907606556182877e+01 5.435569596838526962e+01
1.581911555091451937e+01 5.435573288781499457e+01
1.581914764269700946e+01 5.435573288781499457e+01
1.581918714755446054e+01 5.435574873455006184e+01
1.581929274934419460e+01 5.435576460988394132e+01
1.581937976594574558e+01 5.435576510361775604e+01
1.581955949280100349e+01 5.435577790673953302e+01
1.581958506782989993e+01 5.435577790673953302e+01
1.581979128180122984e+01 5.435578031617415462e+01
1.581982860003884817e+01 5.435578036276778846e+01
1.581983240699450555e+01 5.435579920407144527e+01
1.581995788722376339e+01 5.435580100782116375e+01
1.581997129937114899e+01 5.435580533883412357e+01
1.581999180146579853e+01 5.435581577685547927e+01
1.582003516748720351e+01 5.435581746213057386e+01
1.582004025118517632e+01 5.435581750100899967e+01
1.582005555573079114e+01 5.435583298866759350e+01
1.582017264069317264e+01 5.435583299784057232e+01
1.582025023939070252e+01 5.435586360781970683e+01
1.582027341372531737e+01 5.435586514310028150e+01
1.582027936947944191e+01 5.435586920536407973e+01
1.582031421185536146e+01 5.435587864524821100e+01
1.582038423384732084e+01 5.435591659516505558e+01
1.582039097010695805e+01 5.435592062260086266e+01
1.582044495330170797e+01 5.435592182366990954e+01
1.582047171269999630e+01 5.435594193714863565e+01
1.582047782689492976e+01 5.435595462413160561e+01
1.582055577872353247e+01 5.435599285699187533e+01
1.582071167892160091e+01 5.435599291883804796e+01
1.582074062506447376e+01 5.435599563404679913e+01
1.582085984695703473e+01 5.435601921214691146e+01
1.582086228310548215e+01 5.435604970615145248e+01
