# Frequency(THz) k_l(Wm-1K-1)
1.414744432550420150e+01 4.917740270487310994e+01
1.414744893392442471e+01 4.917772849505925592e+01
1.414748717900948272e+01 4.917772968670426081e+01
1.414749657474647826e+01 4.917797380547520447e+01
1.414755307244525362e+01 4.917797533142579880e+01
1.414768896671234799e+01 4.917801426539783449e+01
1.414774089975058047e+01 4.917834492480280772e+01
1.414790157494105571e+01 4.917835200623058256e+01
1.414798091524611401e+01 4.917836613813907576e+01
1.414798306751803558e+01 4.917838152308745236e+01
1.414801035379764471e+01 4.917846132168605067e+01
1.414807530338691777e+01 4.917848639119255694e+01
1.414819212071776811e+01 4.917851369423665631e+01
1.414826769690238351e+01 4.917858478750174100e+01
1.414848467194446791e+01 4.917859357936309550e+01
1.414867384331964750e+01 4.917861724383345745e+01
1.414869896595043386e+01 4.917870623883229797e+01
1.414870590232500547e+01 4.917870721189564875e+01
1.414880317299754076e+01 4.917894633615044597e+01
1.414928628353112394e+01 4.917916156126965177e+01
1.414955260931841963e+01 4.917916277291362803e+01
1.414958116855579817e+01 4.917917134952620728e+01
1.414974433988555624e+01 4.917932002506208278e+01
1.415013370623386102e+01 4.917957674863924922e+01
1.415060644756496089e+01 4.917957674863924922e+01
1.415073986617287360e+01 4.918005545972183512e+01
1.415080384645975187e+01 4.918050005871037911e+01
1.415082784475659494e+01 4.918051877028842256e+01
1.415085499674239600e+01 4.918052195202533028e+01
1.415097165542765545e+01 4.918126716027795453e+01
1.415097312228430226e+01 4.918128868622461169e+01
1.415120885665364980e+01 4.918181198307888025e+01
1.415166520234166114e+01 4.918225434836325860e+01
1.415168305157780182e+01 4.918225898659787276e+01
1.415172152902757929e+01 4.918267550509914088e+01
1.415174351014844767e+01 4.918268761368314301e+01
1.415181567129186391e+01 4.918278805165414269e+01
1.415195086167643979e+01 4.918285194095778223e+01
1.415227564162773710e+01 4.918302229029246320e+01
1.415232169047385469e+01 4.918310090429708481e+01
1.415239161837427417e+01 4.918320779254625563e+01
1.415239589086041505e+01 4.918346712915933239e+01
1.415251682000484834e+01 4.918378923605987296e+01
1.415280172847710816e+01 4.918391761720269528e+01
1.415284501586108945e+01 4.918404658380568151e+01
1.415287227262659187e+01 4.918404658380568151e+01
1.415326345731408431e+01 4.918411264912305825e+01
1.415344168340001652e+01 4.918411279094477351e+01
1.415351384783801336e+01 4.918411907798749638e+01
1.415366936960407251e+01 4.918477450169709186e+01
1.415392646711746316e+01 4.918492193522466494e+01
1.415396144363046282e+01 4.918492237972901648e+01
1.415413338151347489e+01 4.918492722808288420e+01
1.415483212334661722e+01 4.918495921855278397e+01
1.415492718437639930e+01 4.918496121921601372e+01
1.415521804552992435e+01 4.918524999273346765e+01
1.415560139085769187e+01 4.918577253543676164e+01
1.415560917132727603e+01 4.918577253543676164e+01
1.415590618434616488e+01 4.918577253543676164e+01
1.415594136260959424e+01 4.918580081473450605e+01
1.415606111763936603e+01 4.918608618497322738e+01
1.415629487779236229e+01 4.918609475970356470e+01
1.415630037853845558e+01 4.918609521807327667e+01
1.415657768515354320e+01 4.918612648642921670e+01
1.415661887853790368e+01 4.918612660600258835e+01
1.415684436613576658e+01 4.918619998208711053e+01
1.415695925028351354e+01 4.918620264007248011e+01
1.415723584815062708e+01 4.918632498052702573e+01
1.415731026409981652e+01 4.918632515452350873e+01
1.415744174725189275e+01 4.918632532770391919e+01
1.415773193417897602e+01 4.918650817816860155e+01
1.415788713439455115e+01 4.918650818362780086e+01
1.415792470951713078e+01 4.918659327575628737e+01
1.415832349979601723e+01 4.918669243429594928e+01
1.415853040310505229e+01 4.918676503920978149e+01
1.415858000740727185e+01 4.918682075404526444e+01
1.415865132594671216e+01 4.918682962207670784e+01
1.415879136097435342e+01 4.918692952792162743e+01
1.415894774211179019e+01 4.918697597827782175e+01
1.415898535034446404e+01 4.918702327953121767e+01
1.415904737306808769e+01 4.918702327953394615e+01
1.415931141037358287e+01 4.918710637505981254e+01
1.415951077920718681e+01 4.918712355951409165e+01
1.415953322183164964e+01 4.918728861998391011e+01
1.415955068906522385e+01 4.918768127312218752e+01
1.415963305780975467e+01 4.918812418671526387e+01
1.415977018499371276e+01 4.918814493108778407e+01
1.416011623671371389e+01 4.918827042692182516e+01
1.416011966586960114e+01 4.918876313781850484e+01
1.416039054019864452e+01 4.918878009716959099e+01
1.416078310043999089e+01 4.918894652419864144e+01
1.416083592178538098e+01 4.918894652419864144e+01
1.416097823084078300e+01 4.918946840440575130e+01
1.416171657949183071e+01 4.918954636477750597e+01
1.416193911065355948e+01 4.918956569417255764e+01
1.416197072973934645e+01 4.918956747321858813e+01
1.416202480966398092e+01 4.918965003170394823e+01
1.416213166003456791e+01 4.918981568289438400e+01
1.416218694244093079e+01 4.918981568301046536e+01
1.416221883703954632e+01 4.918981792691947419e+01
1.416235790070426503e+01 4.918993216246962419e+01
1.416236958035490900e+01 4.918995110906939772e+01
1.416262284746909117e+01 4.919012053048740540e+01
1.416263031156780627e+01 4.919030602971955091e+01
1.416271916993782298e+01 4.919031795949178587e+01
1.416272158875818477e+01 4.919031949632606171e+01
1.416291701885146814e+01 4.919046577319395652e+01
1.416294615578399352e+01 4.919066815659395786e+01
1.416305381055756740e+01 4.919067422388035027e+01
1.416308170455440418e+01 4.919070733291368924e+01
1.416315941984514559e+01 4.919098971740847048e+01
1.416325109871957189e+01 4.919099288410286874e+01
1.416367512674170115e+01 4.919113602735465918e+01
1.416382231637030920e+01 4.919127360265704141e+01
1.416397771000717398e+01 4.919135081400401077e+01
1.416399260213988143e+01 4.919137988948510554e+01
1.416419667919644176e+01 4.919138165432375587e+01
1.416426316709930155e+01 4.919194501161085498e+01
1.416428839743992363e+01 4.919204873462421546e+01
1.416431884006419573e+01 4.919215626449936707e+01
1.416437575564309093e+01 4.919259061356950724e+01
1.416456739139600529e+01 4.919278343908457884e+01
1.416472828571221143e+01 4.919283767237190119e+01
1.416474485938270256e+01 4.919287113092191532e+01
1.416491285497025210e+01 4.919318115840784600e+01
1.416492725770591399e+01 4.919319159032784228e+01
1.416496465511379022e+01 4.919347736322998088e+01
1.416500776513256810e+01 4.919351754890545436e+01
1.416521816765026287e+01 4.919356943743606081e+01
1.416536002002547256e+01 4.919391726431331335e+01
1.416553007990331103e+01 4.919393146015456608e+01
1.416557089723659502e+01 4.919395593069948092e+01
1.416582912108515835e+01 4.919396611004523123e+01
1.416594186266990185e+01 4.919401322803961563e+01
1.416636665790254668e+01 4.919401570996533479e+01
1.416651823717955416e+01 4.919436655785123236e+01
1.416657230606165818e+01 4.919486504148620298e+01
1.416663764584530760e+01 4.919487794095470434e+01
1.416668209798178779e+01 4.919499275521372539e+01
1.416683200797523590e+01 4.919500019875335539e+01
1.416684406154696774e+01 4.919500019875335539e+01
1.416684760314771552e+01 4.919510907965258184e+01
1.416700857142899750e+01 4.919510958952309920e+01
1.416710822284677285e+01 4.919518114283937393e+01
1.416711344101508807e+01 4.919523385313848962e+01
1.416715914308371183e+01 4.919531709542608411e+01
1.416740620566639208e+01 4.919536305135058285e+01
1.416742883344661230e+01 4.919536325597479731e+01
1.416756089433252086e+01 4.919568630715149027e+01
1.416781549554240627e+01 4.919571923941987279e+01
1.416806873931403388e+01 4.919591642254291486e+01
1.416821503145834704e+01 4.919595611908481914e+01
1.416833735005112338e+01 4.919596022712502048e+01
1.416833748842869589e+01 4.919610906013825513e+01
1.416904458831411162e+01 4.919612026036563179e+01
1.416922541677631386e+01 4.919615897787481629e+01
1.416928098845773043e+01 4.919616282621490200e+01
1.416929321896735949e+01 4.919637304057249594e+01
1.416954335707704082e+01 4.919640603295326287e+01
1.416972310574340987e+01 4.919640622439214894e+01
1.416981626605264921e+01 4.919659628828291886e+01
1.416986315838595978e+01 4.919671767483911395e+01
1.416987035726957167e+01 4.919720088392652002e+01
1.417000993717702606e+01 4.919748369475703242e+01
1.417013316098269193e+01 4.919816986906556622e+01
1.417018686018466944e+01 4.919817184903080687e+01
1.417020720288985913e+01 4.919818981923769741e+01
1.417051281929600925e+01 4.919831906569665847e+01
1.417057126138538869e+01 4.919832487273145460e+01
1.417058696369292292e+01 4.919832487273156119e+01
1.417086303751981013e+01 4.919847081705751890e+01
1.417094764211813285e+01 4.919847949541041032e+01
1.417098209127941466e+01 4.919847949541041032e+01
1.417104236533350026e+01 4.919865181683587707e+01
1.417104896297896666e+01 4.919865182737213871e+01
1.417114029646272222e+01 4.919865383697917594e+01
1.417114934024207784e+01 4.919867511154205886e+01
1.417122130949649872e+01 4.919875568969982993e+01
1.417134668189511082e+01 4.919892607213046887e+01
1.417144015920694855e+01 4.919897105768344403e+01
1.417151434303389479e+01 4.919897108089366355e+01
1.417178759998963322e+01 4.919903895514442382e+01
1.417181519954586122e+01 4.919904308966548712e+01
1.417182193977727778e+01 4.919932971479376249e+01
1.417220302796289211e+01 4.919989277110850168e+01
1.417256660841009364e+01 4.920001291630125451e+01
1.417272701115712152e+01 4.920010982981656866e+01
1.417278500792346030e+01 4.920015934062762852e+01
1.417295976986778072e+01 4.920016180691871455e+01
1.417296336448260696e+01 4.920030972255006674e+01
1.417302805654293074e+01 4.920031739249787250e+01
1.417308617227953960e+01 4.920031776073608398e+01
1.417324854858156691e+01 4.920043809413010649e+01
1.417347539085235297e+01 4.920044134173148365e+01
1.417351669141430648e+01 4.920090011195154744e+01
1.417357022907516395e+01 4.920093417429202987e+01
1.417384663218461505e+01 4.920093495406034378e+01
1.417390739308585879e+01 4.920093864269044559e+01
1.417424036709865831e+01 4.920126120763463007e+01
1.417447556016577259e+01 4.920182120828046379e+01
1.417456696647493075e+01 4.920243339640155256e+01
1.417467289188141777e+01 4.920271552541206717e+01
1.417473081561113801e+01 4.920295028914217283e+01
1.417518390332239164e+01 4.920365140795102121e+01
1.417525480016161588e+01 4.920397732962756265e+01
1.417539864467576116e+01 4.920433219923720713e+01
1.417545019550482799e+01 4.920472289519118902e+01
1.417552796059824871e+01 4.920488647941948557e+01
1.417572513008754420e+01 4.920491989144497325e+01
1.417609829620363016e+01 4.920496420528139225e+01
1.417610369866448750e+01 4.920504729547694467e+01
1.417627308639482742e+01 4.920507090840922615e+01
1.417643145658002801e+01 4.920507095525645269e+01
1.417646013263906291e+01 4.920513649760558650e+01
1.417656089039865819e+01 4.920526407490726228e+01
1.417673453371383907e+01 4.920530066264608848e+01
1.417682539987373325e+01 4.920550831784471058e+01
1.417698716721328189e+01 4.920561637284330914e+01
1.417708849728879983e+01 4.920566343261067743e+01
1.417731375633251112e+01 4.920572417556773104e+01
1.417734463160193670e+01 4.920575836954620286e+01
1.417750012785923808e+01 4.920578958865939967e+01
1.417762165890078485e+01 4.920587741919802482e+01
1.417763950498567027e+01 4.920599656146784184e+01
1.417812067562283929e+01 4.920611572853483295e+01
1.417832682293972724e+01 4.920629267255559824e+01
1.417836245486303781e+01 4.920630265946984139e+01
1.417855308607859222e+01 4.920630866061232922e+01
1.417876763336692214e+01 4.920630868746719244e+01
1.417885825264587574e+01 4.920632165503667466e+01
1.417891971660569972e+01 4.920655879735922866e+01
1.417899221444704594e+01 4.920661814311139182e+01
1.417917404274009385e+01 4.920677746026150601e+01
1.417966037954792569e+01 4.920740372451526667e+01
1.417967490467739289e+01 4.920742746632728881e+01
1.417967995345063237e+01 4.920742746632728881e+01
1.417972125686745066e+01 4.920761186993410519e+01
1.417976190851346985e+01 4.920778409943174836e+01
1.417977481767814396e+01 4.920781730312192792e+01
1.417980892919877256e+01 4.920782819544314179e+01
1.417985150617990442e+01 4.920782819544314179e+01
1.418005386469759976e+01 4.920784084461472219e+01
1.418010767764343782e+01 4.920784962658476758e+01
1.418033436618746457e+01 4.920792736023567926e+01
1.418054887445086010e+01 4.920836938232719149e+01
1.418055282898658653e+01 4.920876410602823370e+01
1.418070515479935523e+01 4.920880310680109915e+01
1.418075926015272437e+01 4.920880467200600350e+01
1.418110714528374672e+01 4.920911507523717177e+01
1.418113248208954147e+01 4.920911521922261045e+01
1.418125734358790702e+01 4.920937944976320466e+01
1.418132040239970770e+01 4.920948769347644003e+01
1.418135859684771916e+01 4.920954937890213188e+01
1.418188478177387957e+01 4.920974930718095663e+01
1.418190772429616509e+01 4.920979996160709646e+01
1.418198711740056694e+01 4.920984286182725498e+01
1.418199416548109149e+01 4.920987825800182947e+01
1.418204703147694978e+01 4.921002248200634455e+01
1.418213738365379584e+01 4.921007351073831870e+01
1.418231894773665225e+01 4.921029675480105681e+01
1.418268479728433640e+01 4.921030989549989698e+01
1.418276116563743194e+01 4.921039516632564670e+01
1.418285968572149791e+01 4.921041816184713014e+01
1.418290305093569081e+01 4.921046973824704907e+01
1.418303477406270119e+01 4.921049041311864869e+01
1.418340755956863575e+01 4.921050950350500841e+01
1.418341461178810370e+01 4.921065672472484920e+01
1.418380680802044758e+01 4.921072015263013100e+01
1.418380761002613433e+01 4.921076227680506321e+01
1.418390066360402990e+01 4.921081064746663003e+01
1.418429664522939504e+01 4.921081734984338141e+01
1.418493341496982652e+01 4.921114340485094374e+01
1.418498527046671676e+01 4.921114868861219094e+01
1.418509742012500041e+01 4.921114909573012852e+01
1.418560689769045169e+01 4.921115813469574363e+01
1.418569270568463203e+01 4.921136465577441044e+01
1.418571734726700839e+01 4.921137002553916062e+01
1.418574331817373313e+01 4.921159688301668211e+01
1.418575218118717984e+01 4.921159812298164837e+01
1.418583488687978367e+01 4.921169207435962534e+01
1.418633322094741267e+01 4.921169428786913613e+01
1.418645777368875827e+01 4.921175658402724906e+01
1.418652759943337749e+01 4.921177673624761439e+01
1.418653047419359758e+01 4.921178408016380956e+01
1.418678395334983300e+01 4.921183690420575374e+01
1.418686680418345070e+01 4.921189759331772962e+01
1.418692717651822655e+01 4.921199026694600320e+01
1.418710001214675565e+01 4.921216174000566212e+01
1.418729573353459017e+01 4.921220195311724410e+01
1.418739957048295253e+01 4.921220785835819811e+01
1.418741783924235200e+01 4.921220785835819811e+01
1.418749116492984896e+01 4.921236524549630076e+01
1.418755986872044339e+01 4.921241726856950294e+01
1.418771345645864024e+01 4.921247497940623106e+01
1.418784695482087166e+01 4.921251768687397998e+01
1.418810368436263758e+01 4.921252141520751877e+01
1.418829317631915998e+01 4.921252652165185992e+01
1.418836770472173647e+01 4.921259746810657987e+01
1.418839923702434547e+01 4.921286670524901297e+01
1.418840517141492619e+01 4.921288058238102536e+01
1.418841158321887264e+01 4.921316484557494420e+01
1.418847167643707685e+01 4.921323520047817368e+01
1.418866459915850697e+01 4.921345391522233825e+01
1.418893968672315076e+01 4.921359266905115959e+01
1.418899472822154451e+01 4.921359599279562502e+01
1.418926502161079917e+01 4.921388583830717067e+01
1.418926631385608061e+01 4.921407447907662203e+01
1.418943751376730411e+01 4.921408134995730421e+01
1.418959600795916387e+01 4.921412788486335188e+01
1.418982392858946717e+01 4.921428477073926899e+01
1.419009106689279598e+01 4.921460966962868611e+01
1.419015528433084761e+01 4.921469581960997175e+01
1.419035511006093486e+01 4.921514951434917151e+01
1.419038322158581700e+01 4.921546555147948254e+01
1.419052492146326117e+01 4.921579035210239539e+01
1.419057495965819626e+01 4.921608431832785158e+01
1.419067053163814229e+01 4.921608431832788710e+01
1.419075216390330141e+01 4.921615005659181463e+01
1.419075578097577583e+01 4.921615427891880046e+01
1.419080127812557102e+01 4.921617395489732871e+01
1.419088191201930371e+01 4.921626613456587052e+01
1.419148402011239973e+01 4.921626722831123857e+01
1.419167069527582470e+01 4.921626788718788248e+01
1.419174540694706543e+01 4.921637890314406150e+01
1.419186193837944998e+01 4.921649073024179444e+01
1.419187539537208131e+01 4.921666975649794296e+01
1.419200891276626386e+01 4.921667453538048420e+01
1.419202425422765224e+01 4.921718077013862569e+01
1.419202533378113706e+01 4.921730611322226423e+01
1.419210337263137589e+01 4.921772672008787453e+01
1.419212110774221536e+01 4.921795355457714294e+01
1.419217486839055020e+01 4.921795477152205223e+01
1.419221141458799629e+01 4.921797716503618858e+01
1.419223769743269337e+01 4.921800924951065070e+01
1.419236644269902747e+01 4.921803187620469799e+01
1.419240617784398673e+01 4.921804466534729272e+01
1.419242254447017082e+01 4.921804705018699622e+01
1.419244220237130349e+01 4.921809297170644015e+01
1.419244533101704597e+01 4.921809718899319108e+01
1.419290383639821052e+01 4.921858386420709053e+01
1.419322152903700562e+01 4.921882728533164197e+01
1.419325045587468814e+01 4.921888194212534273e+01
1.419342765738329781e+01 4.921889421906713835e+01
1.419345035532445465e+01 4.921889461932423870e+01
1.419347465154701915e+01 4.921952518841018787e+01
1.419381859698546045e+01 4.921955281909004043e+01
1.419399861643638339e+01 4.921962994118375434e+01
1.419419707062669822e+01 4.921963043799584625e+01
1.419459527781731545e+01 4.921986270790512918e+01
1.419479870658573617e+01 4.921986491739833980e+01
1.419490045565123637e+01 4.921986772127128518e+01
1.419493765551012388e+01 4.921989622477173043e+01
1.419510102919473837e+01 4.921996620801181166e+01
1.419513441205358717e+01 4.922031256411371203e+01
1.419543124084293773e+01 4.922042568326000378e+01
1.419550393322552040e+01 4.922043609071769765e+01
1.419565762131343867e+01 4.922058266116070513e+01
1.419574169347789905e+01 4.922073206566945203e+01
1.419578886331869505e+01 4.922095132604000867e+01
1.419581475306809892e+01 4.922095284711003416e+01
1.419624451855825953e+01 4.922119235407944871e+01
1.419642396100641868e+01 4.922122166001793886e+01
1.419650939229623710e+01 4.922141766803103025e+01
1.419666053345904899e+01 4.922148105064786705e+01
1.419686092287560797e+01 4.922180529540583649e+01
1.419690549564081117e+01 4.922180535768211485e+01
1.419738924681627346e+01 4.922195162385727230e+01
1.419746720058235923e+01 4.922195162385727230e+01
1.419758466160792310e+01 4.922208382587601250e+01
1.419773848844868702e+01 4.922212919851369151e+01
1.419795386399446713e+01 4.922266123684224937e+01
1.419812650420186806e+01 4.922268115446588865e+01
1.419827021269799872e+01 4.922274962929596143e+01
1.419841821318171604e+01 4.922275025726022335e+01
1.419849153500883965e+01 4.922277201997289353e+01
1.419868114010131599e+01 4.922284007513073334e+01
1.419882600350292279e+01 4.922288469662899502e+01
1.419894367080873820e+01 4.922288849493413210e+01
1.419904736352092023e+01 4.922291724922223466e+01
1.419924813152641541e+01 4.922294146865319675e+01
1.419948920541038895e+01 4.922295155477246453e+01
1.419973715933021552e+01 4.922296634415238969e+01
1.419993680770057587e+01 4.922304542723102116e+01
1.420022452055770579e+01 4.922377608541069804e+01
1.420023229950213128e+01 4.922402419616376790e+01
1.420027265911788561e+01 4.922412157131885380e+01
1.420046546232279816e+01 4.922415514597937403e+01
1.420055924836087868e+01 4.922415757868790109e+01
1.420081114425633473e+01 4.922417010971335571e+01
1.420085523522560500e+01 4.922417010971335571e+01
1.420086802420019545e+01 4.922424367894755193e+01
1.420111062884297759e+01 4.922458506868675698e+01
1.420118572409135638e+01 4.922474367853388344e+01
1.420128446023628399e+01 4.922495602713605933e+01
1.420138397356643090e+01 4.922497450266973829e+01
1.420161154388032010e+01 4.922514823935097894e+01
1.420170351050529867e+01 4.922515525976303508e+01
1.420182111206029951e+01 4.922518511586270051e+01
1.420184021094211069e+01 4.922550000822052851e+01
1.420191977932260485e+01 4.922563092578740651e+01
1.420208713091609809e+01 4.922563268596600494e+01
1.420219651780218406e+01 4.922563893911228661e+01
1.420237416693440125e+01 4.922568565007237851e+01
1.420265105910172743e+01 4.922574549186379045e+01
1.420287352075824749e+01 4.922578939353080330e+01
1.420295458826291224e+01 4.922598784067825761e+01
1.420296077492422171e+01 4.922602281353537279e+01
1.420317594559467445e+01 4.922602546132274881e+01
1.420328322393217135e+01 4.922627394963851089e+01
1.420332286139098343e+01 4.922647303706611410e+01
1.420335226369334514e+01 4.922648867964608144e+01
1.420360766980631162e+01 4.922675872057511270e+01
1.420368793641494065e+01 4.922688577210239202e+01
1.420371153023210020e+01 4.922726867965517528e+01
1.420380165080406165e+01 4.922726871110600655e+01
1.420391108002393565e+01 4.922740606703556665e+01
1.420437226132384367e+01 4.922741449526967017e+01
1.420460416744507981e+01 4.922746833489551932e+01
1.420465903402973851e+01 4.922777925773116436e+01
1.420473296214300696e+01 4.922796076013297295e+01
1.420503648256924478e+01 4.922807222780630099e+01
1.420515946393673268e+01 4.922807241224912644e+01
1.420520143591580542e+01 4.922810484708401901e+01
1.420555684373480432e+01 4.922811765382567017e+01
1.420556736173134027e+01 4.922834902389387679e+01
1.420560357684500197e+01 4.922884439863980077e+01
1.420564296604404753e+01 4.922886993461938943e+01
1.420574732479501101e+01 4.922890968725373995e+01
1.420577346662731344e+01 4.922895367847926451e+01
1.420582726338700930e+01 4.922903588855368895e+01
1.420590346900198853e+01 4.922929053405506039e+01
1.420621219356908504e+01 4.922935562324814640e+01
1.420647767676273432e+01 4.922948594206296491e+01
1.420650116809893859e+01 4.922957557108202309e+01
1.420678158169044814e+01 4.922958329362457874e+01
1.420696594726024564e+01 4.922958533931601011e+01
1.420710187289798654e+01 4.923005391251222562e+01
1.420742750912064167e+01 4.923044560397894287e+01
1.420780645213167581e+01 4.923074103418488789e+01
1.420810321596584025e+01 4.923089724619288177e+01
1.420834336624519167e+01 4.923112916519419713e+01
1.420836084227822482e+01 4.923126623053520490e+01
1.420853602827878071e+01 4.923137627181928622e+01
1.420856657476306317e+01 4.923196755811711967e+01
1.420863103025745211e+01 4.923233725777308933e+01
1.420865221174368642e+01 4.923233887919240459e+01
1.420868952318237888e+01 4.923238726274612276e+01
1.420870730646569768e+01 4.923255069333504963e+01
1.420886935217184188e+01 4.923255875737703491e+01
1.420923121211735385e+01 4.923257371186677034e+01
1.420957022900996236e+01 4.923274791998177591e+01
1.420977654414562252e+01 4.923305864698561152e+01
1.420985181941715680e+01 4.923357836783753072e+01
1.421012865085938337e+01 4.923357836783753072e+01
1.421066540444512505e+01 4.923360550344526843e+01
1.421082742999299775e+01 4.923370503852695634e+01
1.421086465602328985e+01 4.923372499999130270e+01
1.421095626641711362e+01 4.923375315962789500e+01
1.421097647524821816e+01 4.923375993137463524e+01
1.421117105818919946e+01 4.923377228417703577e+01
1.421117843199807318e+01 4.923379477684321870e+01
1.421138069612209698e+01 4.923379491098050664e+01
1.421144359137251811e+01 4.923385575729199815e+01
1.421150994788564326e+01 4.923431064499101950e+01
1.421204286148805629e+01 4.923439998669944373e+01
1.421207892825378849e+01 4.923441834662089178e+01
1.421219547396194649e+01 4.923442984492508145e+01
1.421219989196900002e+01 4.923460155747114442e+01
1.421230386121584388e+01 4.923461724785103399e+01
1.421266790172361638e+01 4.923461781068439080e+01
1.421285427525607759e+01 4.923474860281477561e+01
1.421290026654017069e+01 4.923495083082831059e+01
1.421332842795096063e+01 4.923544142082108266e+01
1.421376561284993123e+01 4.923561749813770660e+01
1.421385704847644149e+01 4.923563638251101082e+01
1.421429692085899710e+01 4.923563697681573359e+01
1.421439823333559005e+01 4.923563785730360109e+01
1.421440073409036486e+01 4.923564221133758423e+01
1.421441640458131772e+01 4.923565000482527410e+01
1.421451824376051398e+01 4.923565001346099024e+01
1.421461629558227990e+01 4.923565060345143962e+01
1.421470493426347836e+01 4.923602563675603250e+01
1.421475037021386711e+01 4.923647026268275795e+01
1.421477428791249409e+01 4.923654300107244808e+01
1.421481677629317986e+01 4.923655133455823574e+01
1.421535741328345637e+01 4.923663651261753671e+01
1.421541268851018991e+01 4.923671584563387427e+01
1.421543243674538282e+01 4.923677772964887822e+01
1.421578444594103630e+01 4.923684545307033034e+01
1.421583089588985160e+01 4.923696613063772531e+01
1.421592148600049299e+01 4.923704995210786706e+01
1.421594425578143905e+01 4.923714060868711329e+01
1.421598843931963074e+01 4.923746080295494210e+01
1.421604276489249230e+01 4.923746081276214426e+01
1.421608627086671817e+01 4.923746140941229044e+01
1.421610731124653171e+01 4.923746275786493953e+01
1.421614003730214826e+01 4.923752094071736707e+01
1.421621598410010101e+01 4.923795180660079041e+01
1.421630061976118142e+01 4.923797341537225947e+01
1.421631113645062250e+01 4.923797992422097280e+01
1.421642700037321205e+01 4.923832090744100043e+01
1.421652692728552481e+01 4.923841785418533590e+01
1.421656093076806471e+01 4.923878820290092762e+01
1.421694042507168909e+01 4.923902535741954267e+01
1.421696185529013157e+01 4.923909976442737246e+01
1.421699612086231390e+01 4.923931832002755726e+01
1.421714755841262523e+01 4.923954839865577071e+01
1.421722754286641965e+01 4.923985844147792790e+01
1.421754977106462725e+01 4.923997805206440859e+01
1.421756306869500541e+01 4.924013923970390039e+01
1.421765119102733088e+01 4.924015069623194307e+01
1.421775569728149691e+01 4.924070683420919181e+01
1.421813086752971067e+01 4.924074988646248840e+01
1.421821831223378219e+01 4.924089351596562381e+01
1.421827271849356222e+01 4.924118182648731334e+01
1.421830773416533056e+01 4.924143797765839992e+01
1.421833061763518913e+01 4.924143919212620091e+01
1.421858836379290736e+01 4.924173965285925192e+01
1.421869293960900293e+01 4.924198080389034970e+01
1.421883730876692908e+01 4.924225603730629786e+01
1.421904391348091679e+01 4.924238960970544809e+01
1.421913184641308980e+01 4.924246669801409126e+01
1.421934930493080707e+01 4.924246702872404313e+01
1.421945805854640454e+01 4.924279426320006081e+01
1.421946993739832976e+01 4.924322918462274146e+01
1.421951047688658321e+01 4.924324541968393021e+01
1.421957349336244114e+01 4.924326359425509025e+01
1.422007258738877233e+01 4.924385932553890655e+01
1.422071313273443138e+01 4.924399650671379902e+01
1.422115258118832415e+01 4.924399943003530211e+01
1.422118455079813337e+01 4.924400000008835576e+01
1.422125113429429177e+01 4.924400010923377380e+01
1.422136548493776154e+01 4.924400010923377380e+01
1.422141800657068345e+01 4.924402721605231648e+01
1.422168475040411373e+01 4.924404612570791073e+01
1.422190647275655273e+01 4.924414106282772252e+01
1.422195767785953890e+01 4.924417688235502055e+01
1.422214498882024181e+01 4.924488021445127828e+01
1.422218639282855968e+01 4.924488073751579975e+01
1.422220123191209318e+01 4.924488137432257417e+01
1.422228625666167368e+01 4.924525200613911835e+01
1.422256495874033000e+01 4.924544119761186778e+01
1.422286419658095724e+01 4.924567008715484207e+01
1.422287222860765610e+01 4.924602352515134385e+01
1.422336049742300368e+01 4.924602382738377315e+01
1.422340139881533894e+01 4.924604964779273075e+01
1.422348616372865315e+01 4.924659859190062150e+01
1.422350075943127656e+01 4.924671469090164067e+01
1.422355172405831780e+01 4.924690970988505256e+01
1.422372999558340290e+01 4.924710128671102183e+01
1.422387281035399909e+01 4.924711291394613255e+01
1.422390995828254390e+01 4.924712627024284473e+01
1.422398809354975313e+01 4.924712627024284473e+01
1.422417730395843982e+01 4.924713736570610223e+01
1.422418371625640887e+01 4.924755686588712678e+01
1.422420362041146547e+01 4.924755809752172553e+01
1.422421619602903498e+01 4.924765444775781731e+01
1.422422537252264085e+01 4.924766391225839612e+01
1.422425931227313534e+01 4.924782489539858688e+01
1.422428723928244132e+01 4.924782751799911296e+01
1.422434726700692842e+01 4.924786202314718508e+01
1.422441271968327925e+01 4.924788405521255896e+01
1.422469915918093797e+01 4.924802201459194606e+01
1.422470426931936771e+01 4.924805992549657674e+01
1.422470562002949812e+01 4.924817811330678552e+01
1.422489526782109692e+01 4.924822020633877173e+01
1.422499610219742117e+01 4.924842284237860213e+01
1.422530092622865716e+01 4.924882982442225909e+01
1.422533222643417794e+01 4.924883473990198013e+01
1.422535396848482137e+01 4.924889375157297877e+01
1.422554655370316823e+01 4.924924145099276274e+01
1.422558565662152930e+01 4.924950592688882267e+01
1.422586519996241350e+01 4.924950592688882267e+01
1.422586576336883368e+01 4.924963428694068313e+01
1.422613869791294228e+01 4.924963807190831488e+01
1.422631398683155979e+01 4.924965748647833408e+01
1.422631497274214674e+01 4.924971155002455703e+01
1.422650710807866581e+01 4.924971623863117287e+01
1.422656487645915746e+01 4.925000194585191338e+01
1.422656939742948978e+01 4.925020367629623053e+01
1.422661927448582553e+01 4.925020374655736788e+01
1.422665218890017869e+01 4.925022901181414170e+01
