# mfp(m) k_l(Wm-1K-1)
4.194208065269780592e-08 2.629245280453729627e+00
4.194281442726939938e-08 2.629380300841843265e+00
4.194435286191781219e-08 2.630121008249173276e+00
4.195021113764999368e-08 2.630297661224374028e+00
4.195343572341104448e-08 2.630432339472536629e+00
4.195781633535817633e-08 2.630637255553317289e+00
4.196220503979676899e-08 2.631179185940368814e+00
4.196338614594610673e-08 2.631530511503497038e+00
4.196348338436602357e-08 2.632044814726688831e+00
4.197332811417314596e-08 2.632190507313767913e+00
4.198461683114495018e-08 2.632669432363049733e+00
4.198649133692093765e-08 2.632830687256025204e+00
4.199247883315342229e-08 2.633574365310353826e+00
4.199686834935873883e-08 2.633650897057735918e+00
4.199874963145879439e-08 2.633949262929070834e+00
4.200356743235536275e-08 2.634691221283877560e+00
4.201199962704646259e-08 2.634998907767057919e+00
4.201410486295777707e-08 2.635220449528172360e+00
4.203245950701192535e-08 2.635615044168738041e+00
4.203575783515019200e-08 2.635816902884466462e+00
4.203777001533644647e-08 2.635969723810363874e+00
4.204385228939096532e-08 2.636361964993509943e+00
4.204761458267201534e-08 2.636515938868152720e+00
4.205322493063873679e-08 2.636708319334814199e+00
4.205409042341632800e-08 2.637517953958652406e+00
4.205418836287863657e-08 2.637823643029761467e+00
4.208024601424359613e-08 2.638257843560997351e+00
4.209657668481093778e-08 2.638582155966042730e+00
4.210012970035681571e-08 2.638776842656365584e+00
4.211656190264359332e-08 2.639099840680110720e+00
4.211656449051521723e-08 2.639472814311662585e+00
4.212731515209630828e-08 2.639671592772312447e+00
4.213309218989094344e-08 2.639970316418587259e+00
4.213399062195374960e-08 2.640508108615673866e+00
4.213755022419526659e-08 2.640787751334351618e+00
4.214161463228178286e-08 2.641111722567798914e+00
4.214752954073122886e-08 2.641383277223841919e+00
4.214808348843248109e-08 2.641535775007953113e+00
4.215032488578317691e-08 2.642045852761082170e+00
4.216019372991178950e-08 2.642181439844982549e+00
4.216800430466925971e-08 2.642968839925738056e+00
4.217273776946464983e-08 2.643491071881109988e+00
4.217387042444350742e-08 2.644047209858359615e+00
4.217561540337555841e-08 2.644490627700742724e+00
4.218316705559391386e-08 2.644664364381982047e+00
4.218670292969631877e-08 2.645321319415872008e+00
4.219392646130779824e-08 2.645631245844258572e+00
4.219757749779805949e-08 2.646412277862800533e+00
4.220481198179673855e-08 2.646792909268806948e+00
4.220751587383499281e-08 2.646992922210309462e+00
4.221731694623959829e-08 2.647366690849550341e+00
4.221740124113231923e-08 2.647917406247694672e+00
4.221980921551159749e-08 2.648250358905577695e+00
4.222133509168161099e-08 2.648378177204844697e+00
4.222778365046420783e-08 2.648454714648026176e+00
4.223491805392055009e-08 2.649284285350734791e+00
4.223519493110867954e-08 2.649450369533823402e+00
4.223752630563274624e-08 2.649796725635724659e+00
4.223757392431807001e-08 2.649925692252906639e+00
4.225650383915444519e-08 2.650078558307495058e+00
4.226103303494852412e-08 2.650933641431044929e+00
4.226546948474566856e-08 2.651188286932412819e+00
4.226808042780660027e-08 2.651973795488469676e+00
4.226950466096989962e-08 2.652212064864171825e+00
4.228111516283376613e-08 2.652404784825725947e+00
4.228274505624189941e-08 2.652664197067291063e+00
4.228655490904023587e-08 2.652798598231427274e+00
4.228698213715105961e-08 2.653288920678611884e+00
4.229192682231266327e-08 2.653472853219819072e+00
4.230321479632929736e-08 2.654024874435263026e+00
4.230521217184562286e-08 2.654727399850664415e+00
4.231010882915572236e-08 2.655131050055763442e+00
4.231564252337903585e-08 2.655272871482547981e+00
4.232535198351866769e-08 2.655468687594109589e+00
4.233618793797900659e-08 2.656212676351432656e+00
4.234486860172834505e-08 2.656613849874708944e+00
4.235888158599123076e-08 2.657205613443903935e+00
4.236419823935849930e-08 2.657739543035628316e+00
4.237345478490743232e-08 2.658100612422996001e+00
4.237363175271487331e-08 2.658299261615969300e+00
4.237419807835655267e-08 2.658400935251096442e+00
4.237456217642569996e-08 2.659182153194743048e+00
4.238484661440038672e-08 2.659418575126411000e+00
4.239311126559610107e-08 2.659690669110648553e+00
4.239423237485518203e-08 2.660213211813942991e+00
4.240586715655163029e-08 2.660364167135456981e+00
4.241594042873485982e-08 2.661150366219970032e+00
4.241991173311146286e-08 2.661758180287133513e+00
4.242871733785183761e-08 2.661896155844857059e+00
4.242932659663717051e-08 2.662207964182676356e+00
4.243919776326046264e-08 2.662931017411652057e+00
4.243964482951694832e-08 2.663048179292594408e+00
4.244700781030964367e-08 2.663490906135053127e+00
4.245261503532549854e-08 2.664291423589705055e+00
4.245714142002999624e-08 2.664440787839579272e+00
4.245761619231804197e-08 2.664699993675058831e+00
4.246129034994319710e-08 2.664904505854203354e+00
4.246548490977543599e-08 2.665205561944573809e+00
4.246874450239122126e-08 2.665616264205250996e+00
4.246901001389916665e-08 2.665884715724246679e+00
4.247726173902069311e-08 2.666417912240977905e+00
4.248135115256840602e-08 2.666852149133075667e+00
4.248748194912873975e-08 2.667574910607321215e+00
4.249859524781766240e-08 2.667732468372127741e+00
4.250048270225485141e-08 2.668508410757779892e+00
4.250542645209466969e-08 2.668598196451799076e+00
4.250781117370032702e-08 2.668917157480855007e+00
4.251380636395914238e-08 2.669319585251396010e+00
4.251834868157870193e-08 2.669706821633224259e+00
4.252390432194592726e-08 2.670039154323278652e+00
4.252578963240100095e-08 2.670241376963258251e+00
4.254230573450414970e-08 2.670647323404702789e+00
4.254392088456443581e-08 2.670744672395093833e+00
4.254902204746654823e-08 2.670939497493570070e+00
4.254973284978491208e-08 2.671216218561656142e+00
4.255484820166807999e-08 2.671509670290485250e+00
4.256069665019464866e-08 2.671944637396022948e+00
4.257362082516899457e-08 2.672337567441794626e+00
4.258654607296556575e-08 2.672389306368100570e+00
4.259061601301946288e-08 2.672782905265851383e+00
4.259387223161146785e-08 2.673303163241222080e+00
4.259610066347898043e-08 2.673663757320866807e+00
4.260057756598110853e-08 2.674347390903614397e+00
4.261041505850466393e-08 2.674837487283721060e+00
4.261260144962338664e-08 2.675044849181580808e+00
4.262604749646846248e-08 2.675581837414803044e+00
4.262714499507843256e-08 2.676353911107246741e+00
4.262937089288120907e-08 2.676835931682398417e+00
4.262945415508257730e-08 2.677360261194025259e+00
4.263029053208533692e-08 2.678167834029036243e+00
4.263184862802067267e-08 2.678343448927201109e+00
4.263721289210165924e-08 2.678683545693415713e+00
4.263746970389533817e-08 2.678914702252841451e+00
4.263918304245709398e-08 2.679262478922165958e+00
4.264849994003564554e-08 2.679471343671270045e+00
4.265040838705914899e-08 2.679896816220360911e+00
4.265551605898500491e-08 2.680118277723379183e+00
4.265616029119976253e-08 2.680366536761025209e+00
4.265890348296687454e-08 2.680569545359698491e+00
4.266162959452328630e-08 2.680804211754451494e+00
4.268684637969085086e-08 2.680938243305161617e+00
4.269532466776934626e-08 2.681724989960843075e+00
4.269585745834025269e-08 2.681991984704312770e+00
4.270769560286930086e-08 2.682277691925050611e+00
4.271450384460934055e-08 2.682672863171288835e+00
4.271829039420050341e-08 2.683223302133982635e+00
4.272361025284010308e-08 2.683569039408062906e+00
4.273611900044252959e-08 2.683731538322911891e+00
4.274094926833081859e-08 2.683841765190504880e+00
4.274126583607950808e-08 2.684023750758355753e+00
4.274374338201466792e-08 2.684227326015041992e+00
4.275104728554049940e-08 2.684586768187853689e+00
4.275977206840583871e-08 2.685051158850341846e+00
4.277269593998191645e-08 2.685785774028685235e+00
4.277790030993612060e-08 2.685993673798562575e+00
4.278160663527971886e-08 2.686228645356381950e+00
4.278272047378852434e-08 2.686789846304703300e+00
4.279055412137889416e-08 2.687012770408113926e+00
4.279246157140410007e-08 2.687158531856700616e+00
4.279321911211779244e-08 2.687933650829828380e+00
4.279602194765646936e-08 2.688197117295043626e+00
4.280047767578547326e-08 2.688748469925702711e+00
4.280106923318810361e-08 2.689150698743287826e+00
4.281250381783452183e-08 2.689557635361933485e+00
4.281609459938627641e-08 2.690017359417690823e+00
4.281848457989018610e-08 2.690283697983461231e+00
4.281984705836513261e-08 2.690965627199345178e+00
4.282109023412991120e-08 2.691791449817719784e+00
4.282481689223980594e-08 2.692548278045775234e+00
4.282639509130352036e-08 2.693070766828449703e+00
4.282733786664328382e-08 2.693243090345936785e+00
4.283527054827745143e-08 2.693977056930569880e+00
4.283658854334340173e-08 2.694218126384865020e+00
4.284284060895478669e-08 2.694745596255749831e+00
4.284307589918445742e-08 2.695122518014780422e+00
4.285691253490805892e-08 2.695289013177446957e+00
4.285802860561264367e-08 2.696024601891554351e+00
4.285805140440815685e-08 2.696151380272575615e+00
4.286151535269615926e-08 2.696953277741797717e+00
4.287582816766697338e-08 2.697058780065385797e+00
4.288909097237867943e-08 2.697325515623172798e+00
4.289051083796470453e-08 2.697848196406651855e+00
4.289283796886230155e-08 2.698074639426050414e+00
4.289732052256084316e-08 2.698192204805863526e+00
4.290095143979874552e-08 2.698366778282163203e+00
4.290386015400234234e-08 2.698730073197591395e+00
4.290879314843785289e-08 2.699045244995005088e+00
4.290958439347270286e-08 2.699193781491131539e+00
4.291277614233704096e-08 2.699586329401153950e+00
4.291525695392606305e-08 2.700413271688653083e+00
4.291811542384280746e-08 2.700642010056988340e+00
4.292595873188224911e-08 2.700844937955293901e+00
4.292722873020793746e-08 2.701121887510815167e+00
4.293023071657710350e-08 2.701837317814343997e+00
4.293281913148363060e-08 2.702038246332329585e+00
4.293434409857762457e-08 2.702156598964904344e+00
4.293914518878239015e-08 2.702499810490950338e+00
4.293942191889961988e-08 2.702696594820659381e+00
4.294220749510647886e-08 2.703072826196091238e+00
4.294317686574843071e-08 2.703401697017245642e+00
4.294865564213061052e-08 2.704210694212231036e+00
4.294907262723851788e-08 2.704344673147661915e+00
4.295109779862289649e-08 2.704440498376685209e+00
4.295225604915681788e-08 2.705211798343686969e+00
4.295985146509001968e-08 2.705957482741299991e+00
4.297075395564687577e-08 2.706225104099309497e+00
4.297081770968517778e-08 2.706366544207920999e+00
4.297104148286775918e-08 2.707091580003473830e+00
4.297590685403681484e-08 2.707436501906023363e+00
4.297597845945487729e-08 2.707564861957884261e+00
4.297709979960897884e-08 2.707776786348615961e+00
4.297856268430619521e-08 2.707966785211903371e+00
4.298073894382644821e-08 2.708355396485895739e+00
4.298390373302414738e-08 2.708595866781168926e+00
4.298402857125407956e-08 2.709390999195465000e+00
4.298654423221387730e-08 2.709675444881782358e+00
4.298984925073322504e-08 2.710387936937622033e+00
4.299064157938934833e-08 2.710664400029162646e+00
4.299299738498314717e-08 2.710834115959997348e+00
4.301181274001504722e-08 2.710967399474881745e+00
4.301906620846047696e-08 2.711716305499813462e+00
4.301993778367111137e-08 2.712125451918888874e+00
4.302066053185988488e-08 2.712454338237739737e+00
4.302620788368309086e-08 2.712878528875700024e+00
4.302777741614743748e-08 2.713152428256442761e+00
4.303606664040390213e-08 2.713701066051180444e+00
4.305103800900172853e-08 2.714049426724575387e+00
4.305243030919554568e-08 2.714207143069715222e+00
4.305449676388110807e-08 2.714418224009497838e+00
4.305778193710364542e-08 2.714869108734602410e+00
4.305950224817923396e-08 2.714928732873939321e+00
4.305979564286280277e-08 2.715752055371485785e+00
4.306272107350581060e-08 2.716044960357002047e+00
4.307261551111665841e-08 2.716415556157375288e+00
4.308596435806574935e-08 2.716774116668411398e+00
4.308781173725488762e-08 2.717200124915512660e+00
4.309601788448972988e-08 2.717433936691340701e+00
4.309818166830218072e-08 2.717890592537132832e+00
4.309944329510075981e-08 2.718105129456642732e+00
4.310422054911851336e-08 2.718654728144915822e+00
4.311123008791543746e-08 2.719133497054501802e+00
4.312110214413905952e-08 2.719708254363774724e+00
4.312546840506574783e-08 2.719984351720829974e+00
4.312835327103958214e-08 2.720212609791233582e+00
4.313476752858120026e-08 2.720526413265698107e+00
4.313668426874661641e-08 2.721267212577744843e+00
4.313770235121793325e-08 2.721748311314474034e+00
4.314007826083085856e-08 2.722013372658459662e+00
4.314015077581576966e-08 2.722578919193394231e+00
4.314557682145887044e-08 2.723322123829645669e+00
4.315720917405413123e-08 2.723627979523582265e+00
4.316127527474812332e-08 2.724363478046624820e+00
4.316286641226619963e-08 2.725176963365000482e+00
4.316674427661720706e-08 2.725405990941187184e+00
4.318041188088031982e-08 2.725492946789057402e+00
4.318887474619304293e-08 2.726041890896949038e+00
4.319425006832324898e-08 2.726166760396783406e+00
4.320093024994403225e-08 2.726454224360663314e+00
4.322429643999101847e-08 2.727187870343121823e+00
4.324174280866399074e-08 2.727295199410539439e+00
4.327263585864178448e-08 2.727485603991647523e+00
4.327705133890775283e-08 2.727713403694412175e+00
4.327967808245011200e-08 2.728449727363912558e+00
4.328157505992150974e-08 2.728746483059969030e+00
4.328174784536814251e-08 2.729123614129690178e+00
4.328236965696728896e-08 2.729461631541209243e+00
4.329318606219827354e-08 2.729648853288700217e+00
4.329979999227628347e-08 2.729742842304258676e+00
4.331431515808562793e-08 2.729876808179572123e+00
4.331829822581671416e-08 2.730244015321489304e+00
4.332204313632004610e-08 2.730447855943634927e+00
4.332359259231276294e-08 2.730658322712070873e+00
4.334247114272652054e-08 2.730795269983869122e+00
4.334735771268519272e-08 2.731351622452188543e+00
4.335098436212057132e-08 2.731923419977477341e+00
4.335832469809427461e-08 2.732071801395652422e+00
4.336405832024133536e-08 2.732203304128904886e+00
4.336484031294034592e-08 2.732382472678114738e+00
4.336601449748170388e-08 2.732716839332557157e+00
4.337048228785723722e-08 2.732923783634194415e+00
4.339263864059221844e-08 2.733298901491891808e+00
4.339434046303966673e-08 2.733489382349858943e+00
4.339569456746347152e-08 2.733673127819983062e+00
4.339598565392837321e-08 2.733778120641641607e+00
4.339771370402606567e-08 2.734528980411196297e+00
4.341225250418464185e-08 2.734749492501973300e+00
4.341370841820469071e-08 2.735078714894489060e+00
4.341837612988280078e-08 2.735347952036925712e+00
4.342143346481176955e-08 2.735466161677031494e+00
4.342554405180509235e-08 2.736026535832388085e+00
4.342839051074297569e-08 2.736273222735024824e+00
4.342839424277223240e-08 2.736441813640172693e+00
4.343486035950880757e-08 2.736591966536709108e+00
4.343488461035578290e-08 2.736847955446904734e+00
4.344232585717610115e-08 2.737702154028009538e+00
4.345522351681603703e-08 2.737930611427247474e+00
4.345658381627456643e-08 2.738622524223399246e+00
4.345817943173803209e-08 2.738870509337910431e+00
4.346158392958417454e-08 2.739395211496191251e+00
4.346589741711634942e-08 2.739971660690148969e+00
4.347769149928874367e-08 2.740105413418354452e+00
4.348876934182486642e-08 2.740850832294633221e+00
4.348916183736604632e-08 2.741014222768666020e+00
4.349589801953428881e-08 2.741477446838943788e+00
4.349864862678647241e-08 2.741867172989371326e+00
4.349893393744576658e-08 2.742351875993450427e+00
4.350207480435103493e-08 2.742467879332292746e+00
4.350306746377577163e-08 2.742891023845211773e+00
4.350840567704500364e-08 2.743144671344121210e+00
4.351419830275824079e-08 2.743226213218361131e+00
4.351485524499868129e-08 2.743536976359108426e+00
4.351817456438117836e-08 2.743726425326770357e+00
4.352216657886592682e-08 2.744498152027088800e+00
4.353920955535434020e-08 2.744678952860772014e+00
4.354143636961136893e-08 2.744785543953023765e+00
4.354263956159652454e-08 2.744977519559956392e+00
4.354387440264905817e-08 2.745158709811643671e+00
4.355008676908591536e-08 2.745694098613231660e+00
4.355052294573535783e-08 2.746028523770009944e+00
4.355459335190887195e-08 2.746299370335707923e+00
4.356428435018315699e-08 2.747032708421818015e+00
4.356505316340526873e-08 2.747083906110758811e+00
4.357563790707257418e-08 2.747264681787957574e+00
4.358248211628190810e-08 2.747439558578804952e+00
4.359034947463056166e-08 2.747646869165279337e+00
4.359418227658647741e-08 2.748090679170518857e+00
4.362017870956289466e-08 2.748196330824561606e+00
4.362972178849196710e-08 2.748381777192420827e+00
4.363198069342042211e-08 2.749160083502080187e+00
4.363854320171558368e-08 2.749335983825817120e+00
4.365372641270686449e-08 2.749471107403803405e+00
4.366697551608453395e-08 2.749732562948267400e+00
4.366843649668674411e-08 2.749894259722656997e+00
4.367169271193903714e-08 2.750426888485665522e+00
4.367447247255482681e-08 2.751258127169852852e+00
4.367517176495989885e-08 2.751651770052803592e+00
4.367972396258811254e-08 2.751772481648113722e+00
4.368178879673668563e-08 2.751941414539815778e+00
4.368616169552774395e-08 2.752215294170635040e+00
4.368849720672586530e-08 2.752400392198492085e+00
4.368904744936582153e-08 2.752660201720879218e+00
4.368917147867716488e-08 2.753205015336890327e+00
4.369182801298423076e-08 2.753954791645706557e+00
4.370142246535072040e-08 2.754132747668650794e+00
4.371231747141558434e-08 2.754414504999580515e+00
4.371427562312177473e-08 2.755171627559394487e+00
4.371480818746861053e-08 2.755624200949517544e+00
4.371887849346533130e-08 2.755830396635199353e+00
4.372873354360745321e-08 2.755913045407743844e+00
4.373167363486621798e-08 2.756009322760233804e+00
4.373551220182177136e-08 2.756148864773126039e+00
4.374210045025914440e-08 2.756897053056484026e+00
4.374384890949697075e-08 2.757241283070740234e+00
4.374808210348559063e-08 2.757448045248282131e+00
4.375160434711918377e-08 2.757759185933212454e+00
4.376273611226920915e-08 2.757831213345959043e+00
4.376403401313908070e-08 2.758689238827715329e+00
4.377054464935893826e-08 2.759512540582516049e+00
4.377156912737017207e-08 2.760090363933974444e+00
4.377236356718490459e-08 2.760426757638375861e+00
4.377586791050744730e-08 2.760572951157057808e+00
4.377589432167970118e-08 2.760725996720424735e+00
4.377741398011524822e-08 2.761196366198827246e+00
4.377835395849032689e-08 2.761561716279166134e+00
4.379732538116231104e-08 2.761938457892269216e+00
4.380779126667301115e-08 2.762308878761222442e+00
4.381109489579837231e-08 2.762680844490433163e+00
4.382074328140129888e-08 2.763127979756892394e+00
4.382142415621801046e-08 2.763691036071632912e+00
4.382314592766166076e-08 2.763967700343599621e+00
4.382628165840686100e-08 2.764221712688907484e+00
4.382847046078777425e-08 2.764398477971794943e+00
4.383347198911838385e-08 2.764611781837116311e+00
4.383505613274579226e-08 2.765056139683171210e+00
4.384018100058173522e-08 2.765133061249418489e+00
4.384022788401519028e-08 2.765760590178301115e+00
4.386284704959460091e-08 2.766270878909024677e+00
4.387600268608777614e-08 2.766482477873406953e+00
4.388463412257829489e-08 2.766744590540028081e+00
4.388531411252701652e-08 2.766888075124455781e+00
4.390125820935375514e-08 2.767050884434113289e+00
4.390416311277291073e-08 2.767179005230398836e+00
4.390940155516752741e-08 2.767393017672689748e+00
4.391521349006754613e-08 2.767935239634276456e+00
4.391578261650912989e-08 2.768162179382777310e+00
4.392993431761294588e-08 2.768935866404621748e+00
4.394164996820482328e-08 2.769422636168001439e+00
4.394246834716508354e-08 2.769723054236579607e+00
4.394514177205279936e-08 2.769970587131235007e+00
4.395757923469800371e-08 2.770562530655516831e+00
4.397229893864513303e-08 2.771426295439060272e+00
4.397404997036234029e-08 2.772214192520792153e+00
4.399220675269165566e-08 2.772663198300926002e+00
4.399398226962717469e-08 2.772812667729408709e+00
4.399611188006899046e-08 2.773331550076930885e+00
4.400069319962327503e-08 2.773601134918968647e+00
4.400283004474106685e-08 2.773769613538238143e+00
4.401759341437407988e-08 2.774050538522958576e+00
4.401931576687551602e-08 2.774329988402702174e+00
4.401962186207782873e-08 2.774391922270790012e+00
4.403160288295949138e-08 2.774763212764490117e+00
4.404079230907324692e-08 2.775151315871719149e+00
4.404098517599510515e-08 2.775414730419493825e+00
4.405110397850067781e-08 2.776190532231501695e+00
4.406177748616422764e-08 2.776682993844237224e+00
4.406641591557130203e-08 2.777043818976901335e+00
4.406828471086462464e-08 2.777280179154337780e+00
4.407208427581425591e-08 2.777451787626666224e+00
4.407230357418280304e-08 2.777572977901280105e+00
4.407491076560833876e-08 2.778002536966971636e+00
4.407580881117419993e-08 2.778336511884854421e+00
4.409292829152786245e-08 2.779119342986111629e+00
4.409410281779344641e-08 2.779254861484832251e+00
4.411371372211646391e-08 2.779739189779978137e+00
4.411410644619433937e-08 2.779945913921295642e+00
4.412042213573582827e-08 2.780539249771917909e+00
4.412099931231881367e-08 2.780903640952110401e+00
4.412281064014320742e-08 2.781018001277827167e+00
4.412321004297415525e-08 2.781286757725372816e+00
4.413391736922877548e-08 2.782130385963902608e+00
4.413522231285345452e-08 2.782574125086380690e+00
4.414022750544312794e-08 2.783388253775714638e+00
4.414775574916056394e-08 2.783950023426617904e+00
4.414980142872856617e-08 2.784297952193484083e+00
4.416427525358115951e-08 2.784521366944339160e+00
4.417835227532113763e-08 2.784851371839581535e+00
4.418001702930491602e-08 2.785372467401737051e+00
4.418512101839579252e-08 2.785492015544046129e+00
4.418928502029743168e-08 2.785753588264497704e+00
4.419160959601882360e-08 2.785864713089684752e+00
4.420363454295171818e-08 2.786052360339304368e+00
4.420536414443634405e-08 2.786359900997415817e+00
4.421491176665287953e-08 2.786891301393782161e+00
4.422988391277091498e-08 2.787740201659398842e+00
4.423078114426403155e-08 2.787959297731538388e+00
4.423372260399876825e-08 2.788136075254708857e+00
4.425231493894235391e-08 2.788948525083263963e+00
4.425786185825229934e-08 2.789674231756471556e+00
4.427809779394241997e-08 2.790458207525746470e+00
4.428562969285959801e-08 2.790535066723618840e+00
4.429113675148089394e-08 2.790765852573680039e+00
4.429163549695688039e-08 2.791324500938393793e+00
4.429207049916728204e-08 2.792036859917555791e+00
4.429372837419744303e-08 2.792463592440260101e+00
4.429642990431348695e-08 2.792790057962828865e+00
4.430185246316201059e-08 2.793260056851047946e+00
4.430686223027266641e-08 2.793470223033657440e+00
4.430815794185754043e-08 2.793893119235641542e+00
4.430926150061756533e-08 2.794110963351631227e+00
4.431291470070909769e-08 2.794292071357739271e+00
4.432894056196646409e-08 2.794572451103003452e+00
4.433278281301611136e-08 2.795358668348112641e+00
4.433859054014281805e-08 2.795836005662011736e+00
4.434994616959773376e-08 2.796240967693100377e+00
4.435424204464511384e-08 2.797100463301553042e+00
4.435731646911475152e-08 2.797303851998681257e+00
4.435893787484151881e-08 2.797757134817210112e+00
4.436228870780605861e-08 2.798062640174817872e+00
4.436320183426205894e-08 2.798841555652489710e+00
4.436339660545783923e-08 2.799152603583952903e+00
4.436755362237777729e-08 2.799958600403915199e+00
4.437120601163565874e-08 2.800274506225906013e+00
4.437499048175267090e-08 2.800701526908991212e+00
4.437726340446794876e-08 2.801211147250049827e+00
4.437830059159938062e-08 2.802072580110759326e+00
4.438055568465146304e-08 2.802302063474772620e+00
4.438272689656122002e-08 2.802521894281396087e+00
4.438319110227638201e-08 2.803385775046699280e+00
4.438703960972987250e-08 2.803653757637559973e+00
4.438939657395411936e-08 2.803739060502459246e+00
4.439026167528175366e-08 2.804626054304913740e+00
4.439154007979807763e-08 2.804848312947007205e+00
4.439720968002755151e-08 2.804940970624018703e+00
4.440139501719941282e-08 2.805224306267097845e+00
4.440482624813297191e-08 2.806002047426714885e+00
4.440997292193604064e-08 2.806456769103391924e+00
4.441049920231992293e-08 2.806699651974080556e+00
4.441216021699879554e-08 2.807045540393917626e+00
4.442068663180145550e-08 2.807850810828567578e+00
4.442603995076109110e-08 2.808070472439799126e+00
4.443539933092045839e-08 2.808886767915920402e+00
4.444189308294977521e-08 2.809146811914007724e+00
4.445851626024274600e-08 2.809373289510431526e+00
4.446381559973124680e-08 2.809692337641060522e+00
4.446398200071400364e-08 2.809917589541955696e+00
4.446531864441049372e-08 2.810655500615363511e+00
4.448725819405652814e-08 2.811490804593046899e+00
4.448900839831509752e-08 2.811665329430866223e+00
4.449254030892611672e-08 2.812036357356848093e+00
4.449604698587802381e-08 2.812189385018118770e+00
4.450058381568688368e-08 2.812351218116465823e+00
4.450250974350636742e-08 2.812685321620709722e+00
4.450572062892992912e-08 2.813568864024395211e+00
4.450776496105777120e-08 2.813851248519175119e+00
4.451087731158820772e-08 2.814440357744357080e+00
4.451260508091509151e-08 2.814595592982988226e+00
4.451270269279955074e-08 2.814834666990824630e+00
4.451833270705262182e-08 2.815028698309869792e+00
4.452794873136119828e-08 2.815242732711273899e+00
4.453409827839191507e-08 2.815821423815235480e+00
4.453765755686439210e-08 2.816302206565661326e+00
4.454868603181960321e-08 2.817138964318729677e+00
4.457283928558604188e-08 2.817297068551453343e+00
4.457673987419071836e-08 2.818203192142867408e+00
4.458044991048097622e-08 2.818402116869933582e+00
4.459561067002732003e-08 2.818634280269934234e+00
4.460252067482983050e-08 2.819464548100953039e+00
4.460391345918605903e-08 2.819817856404979839e+00
4.461847354537023452e-08 2.820431638481672998e+00
4.462889612782205821e-08 2.821261553540173939e+00
4.463109958733326060e-08 2.821537877086021773e+00
4.464293460716644182e-08 2.821708617698754917e+00
4.464574096506791297e-08 2.822312071451209992e+00
4.464617265388289614e-08 2.822495621297734569e+00
4.464961100310563757e-08 2.822932152657413152e+00
4.465623198136364808e-08 2.823751082284199132e+00
4.465722836043984977e-08 2.824316238034769722e+00
4.466407859621634091e-08 2.824506487153345624e+00
4.466477153962790858e-08 2.825067739415859425e+00
4.468061288221764728e-08 2.825357395936304084e+00
4.468671757748944864e-08 2.825775392552028809e+00
4.469390444344699896e-08 2.826590286578492872e+00
4.471400865136137006e-08 2.826821027269821318e+00
4.471553993840534610e-08 2.826925626061499219e+00
4.475061812325454232e-08 2.827485626707329391e+00
4.475450711034431653e-08 2.827973169470599402e+00
4.475796688729098584e-08 2.828168882847410082e+00
4.476299390390041955e-08 2.828773085768799156e+00
4.476428164754468075e-08 2.829221734132393085e+00
4.476670668698480003e-08 2.829525483634643734e+00
4.477470632586671822e-08 2.830047363841751817e+00
4.477776990383251649e-08 2.830230250096376743e+00
4.477831726104982114e-08 2.830480183707172692e+00
4.477897834133079219e-08 2.830657446009390732e+00
4.477990699212166857e-08 2.831509810261461091e+00
4.478852799875222121e-08 2.832389791587397454e+00
4.479958739223398667e-08 2.832620081095884146e+00
4.480017863741284789e-08 2.832710496678234158e+00
4.480393598810054515e-08 2.832994759872155210e+00
4.483567134364261297e-08 2.833204075838380742e+00
4.483712952116043117e-08 2.833591629878667639e+00
4.484303783574290646e-08 2.834423181655386426e+00
4.484492682972546195e-08 2.834496437609611785e+00
4.485181269237758531e-08 2.834909346414793418e+00
4.486261114392969908e-08 2.835024868491091699e+00
4.486823814540209751e-08 2.835860514440412317e+00
4.487399919584958662e-08 2.836071299450982242e+00
4.487619376031816396e-08 2.836200488729888836e+00
4.489665741818850550e-08 2.836380964725988552e+00
4.489731881206839044e-08 2.836586085667554435e+00
4.491035508251589879e-08 2.837131157129828551e+00
4.491544085819669937e-08 2.837297150127199519e+00
4.491654014975344322e-08 2.837484114305833138e+00
4.491690655661060275e-08 2.837626483046204129e+00
4.491709586552299322e-08 2.837931557732024768e+00
4.492848074695130401e-08 2.838187881861090833e+00
4.493337171265863322e-08 2.838407700115683774e+00
4.493517404837378782e-08 2.838936227073589613e+00
4.494164868221869249e-08 2.839050013137404793e+00
4.494828670853291424e-08 2.839280153254453598e+00
4.496818077781324990e-08 2.840068063882034366e+00
4.496868827665520496e-08 2.840275073330828182e+00
4.497669952811406395e-08 2.841119122971393463e+00
4.498421040128499058e-08 2.841335632176560821e+00
4.498960428694669201e-08 2.841926918474395158e+00
4.499051214294497473e-08 2.842038265830298283e+00
4.500122188090273232e-08 2.842245260750924540e+00
4.500611762935418212e-08 2.843067322087961646e+00
4.501046324653798805e-08 2.843566781564476731e+00
4.501368701567581187e-08 2.844485388913842616e+00
4.502692759966310609e-08 2.844849615789832420e+00
4.503346154988569129e-08 2.845671645422807483e+00
4.503835293563871044e-08 2.845837923628346644e+00
4.504644820411705569e-08 2.846141435718745782e+00
4.505392605049833468e-08 2.846646606783378886e+00
4.506576651811793021e-08 2.847166153093816376e+00
4.506878471986817087e-08 2.847437413871731327e+00
4.507472665819553810e-08 2.847660316441643857e+00
4.508382192502643186e-08 2.847778470421449715e+00
4.508420402625595747e-08 2.847977367934022119e+00
4.508840164451803548e-08 2.848122510557884013e+00
4.508841605505053743e-08 2.848273029425408609e+00
